source,target,tgt_lng
Stun Support,擊暈輔助,zh-TW
Summon Carrion Golem,召喚食腐魔像,zh-TW
Summon Carrion Golem of Hordes,召喚食腐魔像．部落,zh-TW
Summon Carrion Golem of Scavenging,召喚食腐魔像．清洗,zh-TW
Summon Chaos Golem,召喚混沌魔像,zh-TW
Summon Chaos Golem of Hordes,召喚混沌魔像．部落,zh-TW
Summon Chaos Golem of the Maelström,召喚混沌魔像．漩渦,zh-TW
Summon Flame Golem,召喚烈焰魔像,zh-TW
Summon Flame Golem of Hordes,召喚烈焰魔像．部落,zh-TW
Summon Flame Golem of the Meteor,召喚烈焰魔像．隕石,zh-TW
Summon Holy Relic,召喚聖物,zh-TW
Summon Holy Relic of Conviction,召喚聖物．信念,zh-TW
Summon Ice Golem,召喚寒冰魔像,zh-TW
Summon Ice Golem of Hordes,召喚寒冰魔像．部落,zh-TW
Summon Ice Golem of Shattering,召喚寒冰魔像．粉碎,zh-TW
Summon Lightning Golem,召喚閃電魔像,zh-TW
Summon Lightning Golem of Hordes,召喚閃電魔像．部落,zh-TW
Summon Phantasm Support,召喚幻影輔助,zh-TW
Summon Raging Spirit,召喚憤怒狂靈,zh-TW
Summon Raging Spirit of Enormity,召喚憤怒狂靈．巨型,zh-TW
Summon Reaper,召喚奪魂鐮,zh-TW
Summon Reaper of Eviscerating,召喚奪魂鐮．剜剖,zh-TW
Summon Reaper of Revenants,召喚奪魂鐮．亡靈,zh-TW
Summon Skeletons Channelled,引導召喚骷髏,zh-TW
Summon Skeletons of Archers,召喚骷髏．箭術,zh-TW
Summon Skeletons of Mages,召喚骷髏．巫術,zh-TW
Summon Skitterbots,召喚探測機獸,zh-TW
Summon Stone Golem,召喚巨石魔像,zh-TW
Summon Stone Golem of Hordes,召喚巨石魔像．部落,zh-TW
Summon Stone Golem of Safeguarding,召喚巨石魔像．保安,zh-TW
Sunder,大地震擊,zh-TW
Sunder of Earthbreaking,大地震擊．地破,zh-TW
Sunder of Trarthus,特拉特斯大地震擊,zh-TW
Swift Affliction Support,極速苦痛輔助,zh-TW
Swift Assembly Support,迅速組裝輔助,zh-TW
Swiftbrand Support,迅速烙印輔助,zh-TW
Swordstorm,劍刃風暴,zh-TW
Tectonic Slam,破體之擊,zh-TW
Tectonic Slam of Cataclysm,破體之擊．災變,zh-TW
Tempest Shield,暴風之盾,zh-TW
Temporal Chains,時空鎖鏈,zh-TW
Temporal Rift,時空裂隙,zh-TW
Tender Embrace,慈愛之擁,zh-TW
The Great Avalanche,浩劫雪崩,zh-TW
The Grey Wind Howls,灰風咆嘯,zh-TW
The Supreme Truth,無上箴言,zh-TW
The Temple of Atzoatl,阿茲瓦特神殿,zh-TW
Thunderstorm,天雷暴雨,zh-TW
Tornado,龍捲風,zh-TW
Tornado of Elemental Turbulence,龍捲風 ．湍流,zh-TW
Tornado Shot,龍捲射擊,zh-TW
Tornado Shot of Cloudburst,龍捲射擊．雲爆,zh-TW
Touch of God,天譴之拳,zh-TW
Toxic Rain,腐蝕毒雨,zh-TW
Toxic Rain of Sporeburst,腐蝕毒雨．爆發,zh-TW
Toxic Rain of Withering,腐蝕毒雨．凋零,zh-TW
Transfusion Support,輸血輔助,zh-TW
Trap and Mine Damage Support,陷阱及地雷傷害輔助,zh-TW
Trap Support,陷阱輔助,zh-TW
Trauma Support,創傷輔助,zh-TW
Trinity Support,三體輔助,zh-TW
Unearth,屍術矢,zh-TW
Unholy Trinity Support,不潔三體輔助,zh-TW
Unleash Support,釋放輔助,zh-TW
Urgent Orders Support,緊急詔令輔助,zh-TW
Vaal Absolution,瓦爾．赦免,zh-TW
Vaal Ancestral Warchief,瓦爾．先祖戰士長,zh-TW
Vaal Animate Weapon,瓦爾．幻化武器,zh-TW
Vaal Arc,瓦爾．電弧,zh-TW
Vaal Arctic Armour,瓦爾．極地裝甲,zh-TW
Vaal Blade Flurry,瓦爾．刀鋒亂舞,zh-TW
Vaal Blade Vortex,瓦爾．飛刃風暴,zh-TW
Vaal Blight,瓦爾．萎滅,zh-TW
Vaal Breach,瓦爾．裂痕,zh-TW
Vaal Burning Arrow,瓦爾．燃燒箭矢,zh-TW
Vaal Caustic Arrow,瓦爾．腐蝕箭矢,zh-TW
Vaal Clarity,瓦爾．清晰,zh-TW
Vaal Cleave,瓦爾．劈砍,zh-TW
Vaal Cold Snap,瓦爾．霜暴,zh-TW
Vaal Cyclone,瓦爾．旋風斬,zh-TW
Vaal Detonate Dead,瓦爾．屍體爆破,zh-TW
Vaal Discipline,瓦爾．紀律,zh-TW
Vaal Domination,瓦爾．霸氣,zh-TW
Vaal Double Strike,瓦爾．雙重打擊,zh-TW
Vaal Earthquake,瓦爾．震地,zh-TW
Vaal Fireball,瓦爾．火球,zh-TW
Vaal Firestorm,瓦爾．烈炎風暴,zh-TW
Vaal FireTrap,瓦爾．火焰陷阱,zh-TW
Vaal Flameblast,瓦爾．烈焰爆破,zh-TW
Vaal Flesh Offering,瓦爾．血肉奉獻,zh-TW
Vaal Flicker Strike,瓦爾．閃現打擊,zh-TW
Vaal Glacial Hammer,瓦爾．冰霜之錘,zh-TW
Vaal Grace,瓦爾．優雅,zh-TW
Vaal Ground Slam,瓦爾．裂地之擊,zh-TW
Vaal Haste,瓦爾．迅捷,zh-TW
Vaal Heavy Strike,瓦爾．沉重之擊,zh-TW
Vaal Ice Nova,瓦爾．冰霜新星,zh-TW
Vaal Ice Shot,瓦爾．冰霜射擊,zh-TW
Vaal Immortal Call,瓦爾．不朽怒嚎,zh-TW
Vaal Impurity of Fire,瓦爾．不淨之火,zh-TW
Vaal Impurity of Ice,瓦爾．不淨之冰,zh-TW
Vaal Impurity of Lightning,瓦爾．不淨之雷,zh-TW
Vaal Lightning Arrow,瓦爾．閃電箭矢,zh-TW
Vaal Lightning Strike,瓦爾．閃電打擊,zh-TW
Vaal Lightning Trap,瓦爾．閃電陷阱,zh-TW
Vaal Lightning Warp,瓦爾．閃電傳送,zh-TW
Vaal Molten Shell,瓦爾．熔岩護盾,zh-TW
Vaal Molten Strike,瓦爾．熔岩之擊,zh-TW
Vaal Power Siphon,瓦爾．力量抽取,zh-TW
Vaal Rain of Arrows,瓦爾．箭雨,zh-TW
Vaal Reap,瓦爾．收割,zh-TW
Vaal Reave,瓦爾．衝擊波,zh-TW
Vaal Rejuvenation Totem,瓦爾．回春圖騰,zh-TW
Vaal Righteous Fire,瓦爾．正義之火,zh-TW
Vaal Sacrifice Support,瓦爾犧牲輔助,zh-TW
Vaal Smite,瓦爾．雷鳴重擊,zh-TW
Vaal Soul Harvesting,瓦爾．靈魂收割,zh-TW
Vaal Spark,瓦爾．電球,zh-TW
Vaal Spectral Throw,瓦爾．靈體投擲,zh-TW
Vaal Split Arrow,瓦爾．分裂箭矢,zh-TW
Vaal Storm Call,瓦爾．風暴呼喚,zh-TW
Vaal Summon Skeletons,瓦爾．召喚骷髏,zh-TW
Vaal Sweep,瓦爾．橫掃,zh-TW
Vaal Temptation Support,瓦爾誘惑輔助,zh-TW
Vaal Venom Gyre,瓦爾．猛毒迴旋,zh-TW
Vaal Volcanic Fissure,瓦爾．炎火脈動,zh-TW
Vampiric Link,連結：吸血,zh-TW
VendorRecipes,商店配方,zh-TW
Vengeful Cry,復仇之嚎,zh-TW
Venom Gyre,猛毒迴旋,zh-TW
Vicious Projectiles Support,猛毒投射物輔助,zh-TW
Vigilant Strike,戒備打擊,zh-TW
Vile Toxins Support,罪惡毒素輔助,zh-TW
Violent Desire,暴力渴望,zh-TW
Viper Strike,毒蛇打擊,zh-TW
Viper Strike of the Mamba,毒蛇打擊．曼巴,zh-TW
Vitality,活力,zh-TW
Void Manipulation Support,虛空操縱輔助,zh-TW
Void Shockwave Support,虛空震波輔助,zh-TW
Void Sphere,虛無玉,zh-TW
Void Sphere of Rending,虛無玉．分裂,zh-TW
Voidhome,逝空之錘,zh-TW
Voidstorm Support,虛空風暴輔助,zh-TW
Volatile Dead,致命之息,zh-TW
Volatile Dead of Confinement,致命之息．禁閉,zh-TW
Volatile Dead of Seething,致命之息．沸騰,zh-TW
Volatility Support,易變輔助,zh-TW
Volcanic Fissure,炎火脈動,zh-TW
Volcanic Fissure of Snaking,炎火脈動．蜿蜒,zh-TW
Volley Support,齊射輔助,zh-TW
Voltaxic Burst,魔痕爆發,zh-TW
Vortex,漩渦,zh-TW
Vortex Mine,漩渦地雷,zh-TW
Vortex of Projection,漩渦．投射,zh-TW
Vulnerability,脆弱,zh-TW
Wall of Force,力量之壁,zh-TW
Wand Teleport,法杖傳送,zh-TW
War Banner,戰爭之旗,zh-TW
Ward Support,保護輔助,zh-TW
Warlord's Mark,督軍印記,zh-TW
Wave of Conviction,信念浪湧,zh-TW
Wave of Conviction of Trarthus,特拉特斯信念浪湧,zh-TW
Whirling Blades,迴旋之刃,zh-TW
Wild Strike,野性打擊,zh-TW
Wild Strike of Extremes,野性打擊．極致,zh-TW
Wildfire,地獄火群,zh-TW
Windburst Support,風破輔助,zh-TW
Winter Orb,凜冬之球,zh-TW
Wintertide Brand,冬潮烙印,zh-TW
WIP Support,WIP 支援,zh-TW
Wither,死亡凋零,zh-TW
Withering Step,凋零之步,zh-TW
Withering Touch Support,凋零之觸輔助,zh-TW
Wrath,雷霆,zh-TW
Wreathed in Light,光暈纏繞,zh-TW
Zealotry,狂熱,zh-TW
Corpse-Grown Beetle,屍生甲蟲,zh-TW
Corpse-Grown Pest,屍生害蟲,zh-TW
Corpse-Grown Worm,屍生蠕蟲,zh-TW
"Ersi, Mother of Thorns",荊棘之母．埃爾希,zh-TW
Facetor's Lens,費斯特之鏡,zh-TW
Infused Beachhead,神域之殿．煉獄,zh-TW
Infused Engineer's Orb,充能的工程石,zh-TW
"Janaar, the Omen",預兆．珍納爾,zh-TW
"Leo, Wolf of the Pits",狼嚎里歐,zh-TW
"Namharim, Born of Night",夜誕．南莫哈姆,zh-TW
Primal Blisterlord,原始之膿泡君王,zh-TW
Primal Chimeral,原始之龍蜥,zh-TW
Primal Cleaveling,原始之劈斬蟲,zh-TW
Primal Crushclaw,原始之粉碎之爪,zh-TW
Primal Cystcaller,原始之羊人,zh-TW
Primal Dustcrab,原始之塵蟹,zh-TW
Primal Dustspitter,原始之噴沙獸,zh-TW
Primal Feasting Horror,原始之恐懼盛宴,zh-TW
Primal Maw,原始之裂齒獸,zh-TW
Primal Reborn,原始之重生,zh-TW
Primal Rhex,原始之野雛,zh-TW
Primal Rhex Matriarch,原始之野雛女酋,zh-TW
Primal Rhoa,原始之恐喙鳥,zh-TW
Primal Scrabbler,原始之躍蜥,zh-TW
Primal Viper,原始之毒蛇,zh-TW
Vivid Abberarach,靈現之艾伯拉赫,zh-TW
Vivid Arachnid,靈現之毒蛛,zh-TW
Vivid Devourer,靈現之吞噬獸,zh-TW
Vivid Leech,靈現之水蛭,zh-TW
Vivid Nestback,靈現之疫病毒蛛,zh-TW
Vivid Parasite,靈現之寄生蟲,zh-TW
Vivid Razorleg,靈現之剃腿,zh-TW
Vivid Sapsucker,靈現之鷹嘴鳥,zh-TW
Vivid Scorpion,靈現之毒蠍,zh-TW
Vivid Striketail,靈現之蠍尾,zh-TW
Vivid Thornweaver,靈現之荊棘巨蛛,zh-TW
Vivid Vulture,靈現之禿鷹,zh-TW
Vivid Watcher,靈現之看守者,zh-TW
Vivid Weta,靈現之蟋蟀,zh-TW
Vivid Whipleg,靈現之鞭笞,zh-TW
Wild Ape,野性之狂猿,zh-TW
Wild Brambleback,野性之叢林巨獸,zh-TW
Wild Bristle Matron,野性之毛刺看守獸,zh-TW
Wild Bristlebeast,野性之毛刺獸,zh-TW
Wild Chieftain,野性之酋長,zh-TW
Wild Hatchling,野性之幼蛛,zh-TW
Wild Hellion,野性之地獄犬,zh-TW
Wild Hellion Alpha,野性之地獄犬幻獸,zh-TW
Wild Homunculus,野性之矮人,zh-TW
Wild Infestation Queen,野性之寄生女皇,zh-TW
Wild Snap Hound,野性之獵犬,zh-TW
Wild Spikeback,野性之背刺獸,zh-TW
Wild Thornmaw,野性之荊棘裂齒獸,zh-TW
Wild Thornwolf,野性之荊棘狼,zh-TW
Wild Ursaling,野性之墮落之爪,zh-TW
Abyss Jewels,深淵珠寶,zh-TW
Amulets,項鍊,zh-TW
Astrolabe,星盤,zh-TW
Belts,腰帶,zh-TW
Blessing,祝福,zh-TW
Blueprints,藍圖,zh-TW
Body Armours,胸甲,zh-TW
Bows,弓,zh-TW
Breachstone,裂痕石,zh-TW
Breachstones,裂痕石,zh-TW
Catalysts,催化劑,zh-TW
Claws,爪,zh-TW
Cluster Jewel,星團珠寶,zh-TW
Contracts,契約書,zh-TW
Corpses,屍體,zh-TW
Daggers,匕首,zh-TW
Divination Cards,命運卡,zh-TW
Embers of the Allflame,不滅之火餘燼,zh-TW
Emblem,徽印,zh-TW
Expedition Logbooks,探險日誌,zh-TW
Experimented,實驗,zh-TW
Fishing Rods,魚竿,zh-TW
Flasks,藥劑,zh-TW
Fossil,化石,zh-TW
Foulborn,穢生,zh-TW
Heist Brooches,劫盜胸針,zh-TW
Heist Cloaks,劫盜披風,zh-TW
Heist Gear,劫盜裝備,zh-TW
Heist Targets,劫盜目標,zh-TW
Heist Tools,劫盜工具,zh-TW
Helmets,頭部,zh-TW
Incubators,培育器,zh-TW
Jewels,珠寶,zh-TW
League Specific,聯盟限定,zh-TW
Life Flasks,生命藥劑,zh-TW
Lure,誘餌,zh-TW
Lycia's Invocation,利希亞祈禱,zh-TW
Mana Flasks,魔力藥劑,zh-TW
Map Fragments,地圖碎片,zh-TW
Misc Map Items,其它,zh-TW
One Hand Axes,單手斧,zh-TW
One Hand Maces,單手錘,zh-TW
One Hand Swords,單手劍,zh-TW
Pieces,碎片,zh-TW
Quivers,箭袋,zh-TW
Relics,聖物,zh-TW
Replica,贗品,zh-TW
Resonator,鑄新儀,zh-TW
Rings,戒指,zh-TW
Rune Daggers,符紋匕首,zh-TW
Runegraft,符文之結,zh-TW
Sanctum Research,聖域研究,zh-TW
Scarab,聖甲蟲,zh-TW
Sceptres,權杖,zh-TW
Shields,盾,zh-TW
Splinter,裂片,zh-TW
Stackable Currency,可堆疊通貨,zh-TW
Staves,長杖,zh-TW
Tattoo,紋身,zh-TW
Thrusting One Hand Swords,細劍,zh-TW
Timeless Jewel,永恆珠寶,zh-TW
Tinctures,萃取物,zh-TW
Trarthus Gems,特拉特斯寶石,zh-TW
Trinkets,飾品,zh-TW
Two Hand Axes,雙手斧,zh-TW
Two Hand Maces,雙手錘,zh-TW
Two Hand Swords,雙手劍,zh-TW
Unique,傳奇,zh-TW
Utility Flasks,功能藥劑,zh-TW
Vault Keys,遺鑰,zh-TW
Vial,罈,zh-TW
Wands,法杖,zh-TW
Warstaves,征戰長杖,zh-TW
Absence of Mercy and Empathy,無悲憫與同情之地,zh-TW
Acton's Nightmare Overgrown Shrine Map,輪迴的夢魘 密草神殿,zh-TW
Altered Distant Memory Synthesised Map,遙遠記憶：編造 尋夢追憶,zh-TW
Ancient Reliquary,古典寶庫,zh-TW
Archive Reliquary,文書寶庫,zh-TW
Augmented Distant Memory Synthesised Map,遙遠記憶：增幅 尋夢追憶,zh-TW
"Caer Blaidd, Wolfpack's Den Underground River Map",塞爾．佈雷德狼穴 地底之河,zh-TW
Cosmic Reliquary,宇宙寶庫,zh-TW
Crux of Nothingness,無量困境,zh-TW
Death and Taxes Necropolis Map,亡者之財 魔影墓場,zh-TW
Decaying Reliquary,腐化寶庫,zh-TW
Domain of Timeless Conflict,永恆鬥爭之域,zh-TW
Doryani's Machinarium Maze Map,多里亞尼的機械迷城 冥神之域,zh-TW
Forge of the Titans,泰坦族的熔爐,zh-TW
Forgotten Reliquary,遺忘寶庫,zh-TW
Hall of Grandmasters Promenade Map,元帥殿堂 月色迴廊,zh-TW
Hallowed Ground Cemetery Map,萬聖之地 晨曦墓地,zh-TW
Higher Map Tier Chance,高階地圖機率,zh-TW
Hive Colony,巢裔聚落,zh-TW
Infused Beachhead Harbinger Map,神域之殿．煉獄 神諭之殿．煉獄,zh-TW
Invasive Adversaries,侵略性對手,zh-TW
Lonely Reliquary,孤寂寶庫,zh-TW
Maelström of Chaos Atoll Map,混沌之淵 濱海山丘,zh-TW
Mao Kun Shore Map,賊窩 暮光海灘,zh-TW
Map Drop Chance,地圖掉落機率,zh-TW
Map Magic Monsters,地圖魔法怪物,zh-TW
Map Pack Size,地圖怪物群大小,zh-TW
Map Rare Monsters,地圖稀有怪物,zh-TW
Mastermind's Lair,密教本營,zh-TW
NULL,無,zh-TW
Oba's Cursed Trove Underground Sea Map,歐霸的咒怨寶庫 濱海幽穴,zh-TW
Olmec's Sanctum Bone Crypt Map,遠古之印 骨跡陵墓,zh-TW
Oubliette Reliquary,地窖寶庫,zh-TW
Overloaded Circuits,超載電路,zh-TW
Pillars of Arun Dunes Map,艾倫之柱 暮色沙丘,zh-TW
Poorjoy's Asylum Temple Map,沉淪之間 奪魂之殿,zh-TW
Replica Cortex Synthesised Map,贗品．深沉記憶 尋夢追憶,zh-TW
Replica Pillars of Arun Dunes Map,贗品．艾倫之柱 暮色沙丘,zh-TW
Replica Poorjoy's Asylum Temple Map,贗品．沉淪之間 奪魂之殿,zh-TW
Reverent Reliquary,虔敬寶庫,zh-TW
Rewritten Distant Memory Synthesised Map,遙遠記憶：改寫 尋夢追憶,zh-TW
Scarab Drop Chance,聖甲蟲掉落率,zh-TW
Shaping the Mountains,雕塑山型,zh-TW
Shaping the Skies,雕塑天空,zh-TW
Shaping the World,雕塑世界,zh-TW
Shiny Reliquary,閃耀寶庫,zh-TW
Skittering Swarms,掠奪蟲群,zh-TW
The Alluring Abyss,誘人的深淵,zh-TW
The Apex of Sacrifice,生贄之尖,zh-TW
The Beachhead Harbinger Map,神諭之殿 神諭之殿．歸徒,zh-TW
The Coward's Trial Cursed Crypt Map,懦者的試驗 惡咒陵墓,zh-TW
The Lake of Kalandra,卡蘭德迷湖,zh-TW
The Putrid Cloister Museum Map,腐臭迴廊 古博物館,zh-TW
The Twilight Temple Moon Temple Map,暮色神廟 嬋娟神殿,zh-TW
The Utzaal Arena,奧札爾競技場,zh-TW
The Vinktar Square Courtyard Map,維克塔廣場 奇術之庭,zh-TW
Timeworn Reliquary,古朽寶庫,zh-TW
Traumatic Reliquary,創傷寶庫,zh-TW
Twisted Distant Memory Synthesised Map,遙遠記憶：扭曲 尋夢追憶,zh-TW
Vaal Reliquary,瓦爾寶庫,zh-TW
Vaal Temple Map,瓦爾密殿,zh-TW
Vaults of Atziri Vaal Pyramid Map,阿茲里的秘寶庫 瓦爾金字塔,zh-TW
Visceral Reliquary,吞噬寶庫,zh-TW
Voidborn Reliquary,虛誕寶庫,zh-TW
Whakawairua Tuahu Strand Map,禁閉祭壇 致命岩灘,zh-TW
Absence of Patience and Wisdom,躁動失智之地,zh-TW
Absence of Symmetry and Harmony,扭曲不諧之地,zh-TW
Absence of Value and Meaning,飄渺虛境,zh-TW
Acrobatics,移形換影,zh-TW
"Al-Hezmin, The Hunter",狩獵者．奧赫茲明,zh-TW
All,All,zh-TW
Altered Distant Memory,遙遠記憶：編造,zh-TW
Amplifying Power Core,增強動力核心,zh-TW
Ancestral Vision Viridian Jewel,先祖預視 翠綠珠寶,zh-TW
Arcanist's Strongbox,奧術師的保險箱,zh-TW
Arn's Anguish Cloth Belt,昂恩的煩惱 飾布腰帶,zh-TW
Assassin's Garb,刺殺者之裝,zh-TW
Astral Plate,星芒戰鎧,zh-TW
Atlas Memories,Atlas Memories,zh-TW
Augmented Distant Memory,遙遠記憶：增幅,zh-TW
Augmenting Power Core,提升動力核心,zh-TW
"Baran, The Crusader",聖戰軍王．巴倫,zh-TW
Blasting Wand,爆裂魔杖,zh-TW
Body Armours(dex),胸甲(敏),zh-TW
Body Armours(dex_int),胸甲(敏智),zh-TW
Body Armours(int),胸甲(智),zh-TW
Body Armours(str),胸甲(力),zh-TW
Body Armours(str_dex),胸甲(力敏),zh-TW
Body Armours(str_dex_int),胸甲(力敏智),zh-TW
Body Armours(str_int),胸甲(力智),zh-TW
Bone Ring,骸骨之戒,zh-TW
Boots(dex),鞋子(敏),zh-TW
Boots(dex_int),鞋子(敏智),zh-TW
Boots(int),鞋子(智),zh-TW
Boots(str),鞋子(力),zh-TW
Boots(str_dex),鞋子(力敏),zh-TW
Boots(str_int),鞋子(力智),zh-TW
Breachlord Bloodline,裂痕君王血裔,zh-TW
Broad Sword,闊劍,zh-TW
Burial Idol,埋葬魔偶,zh-TW
Burst Band,暴裂法帶,zh-TW
"Caer Blaidd, Wolfpack's Den",塞爾．佈雷德狼穴,zh-TW
Carnal Armour,禁禮之甲,zh-TW
Cartographer's Strongbox,製圖師的保險箱,zh-TW
Chambers of Impurity Map,不淨密室地圖,zh-TW
Chemist's Strongbox,藥師的保險箱,zh-TW
Cobalt Jewel,鈷藍珠寶,zh-TW
Cogwork Ring,齒輪戒指,zh-TW
Composite Ring,複合戒指,zh-TW
Conqueror Idol,征服者魔偶,zh-TW
Convoking Wand,召喚法杖,zh-TW
Corrupted Gaze,汙染凝視,zh-TW
Cortex,深沉記憶,zh-TW
Corvine Charm,烏鴉咒語,zh-TW
Courtyard of Wasting Map,糜爛之庭地圖,zh-TW
Cowards' Wail Ezomyte Tower Shield,懦夫之哀 艾茲麥塔盾,zh-TW
Cryogenesis,霜晶滅世,zh-TW
Crystallised Omniscience Onyx Amulet,晶化全知 黑曜護身符,zh-TW
Destructive Play,毀滅遊戲,zh-TW
Diviner's Strongbox,命運的保險箱,zh-TW
Djinn-Touched Vaal Orb,巨靈瓦爾寶珠,zh-TW
"Drox, The Warlord",總督軍．圖拉克斯,zh-TW
Extremely Foul,極度穢惡,zh-TW
Eye of the Storm,暴風之眼,zh-TW
Eyes of the Greatwolf Greatwolf Talisman,巨狼之眼 狼王魔符,zh-TW
Fading Reflecting Mist,消逝映像迷霧,zh-TW
Firesong Crimson Jewel,炔頌 赤紅珠寶,zh-TW
Focused Amulet,專注護身符,zh-TW
Foliate Brooch,箔片胸針,zh-TW
Forge of the Phoenix Map,火鳳凰熔核,zh-TW
Fury Valve Turquoise Amulet,憤怒閉鎖 青玉護身符,zh-TW
Gemcutter's Strongbox,珠寶匠的保險箱,zh-TW
Geodesic Ring,大地戒指,zh-TW
Ghastly Eye Jewel,極懼之眼珠寶,zh-TW
Glorious Plate,榮耀戰鎧,zh-TW
Gloves(dex),手套(敏),zh-TW
Gloves(dex_int),手套(敏智),zh-TW
Gloves(int),手套(智),zh-TW
Gloves(str),手套(力),zh-TW
Gloves(str_dex),手套(力敏),zh-TW
Gloves(str_int),手套(力智),zh-TW
Grandmaster Keyring,大師鑰匙圈,zh-TW
Graven's Secret Cloth Belt,格雷文的秘密 飾布腰帶,zh-TW
Greatwolf Talisman,狼王魔符,zh-TW
Hands of the High Templar Crusader Gloves,聖宗神手 聖戰手套,zh-TW
Harbinger's Orb,神諭石,zh-TW
Headhunter Leather Belt,獵首 皮革腰帶,zh-TW
Heist league,劫盜同盟,zh-TW
Helical Ring,螺旋戒指,zh-TW
Helmets(dex),頭部(敏),zh-TW
Helmets(dex_int),頭部(敏智),zh-TW
Helmets(int),頭部(智),zh-TW
Helmets(str),頭部(力),zh-TW
Helmets(str_dex),頭部(力敏),zh-TW
Helmets(str_int),頭部(力智),zh-TW
Hypnotic Eye Jewel,催眠之眼珠寶,zh-TW
Incandescent Invitation,熾熱之邀,zh-TW
Infamous Modifiers,萬惡詞綴,zh-TW
Inspired Learning Crimson Jewel,求知的熱情 赤紅珠寶,zh-TW
Iron Flask,鋼鐵藥劑,zh-TW
Jeweller's Strongbox,工匠的保險箱,zh-TW
Kamasan Idol,卡瑪薩魔偶,zh-TW
Kinetic Wand,動能魔杖,zh-TW
Lair of the Hydra Map,九頭蛇冰窟,zh-TW
Large Cluster Jewel,巨型星團珠寶,zh-TW
Lioneye's Fall Viridian Jewel,獅眼的隕落 翠綠珠寶,zh-TW
Lupine Charm,狼族咒語,zh-TW
Manifold Ring,孔洞戒指,zh-TW
Maps(Low),異界地圖(低階),zh-TW
Maps(Mid),異界地圖(中階),zh-TW
Maps(Old),異界地圖(舊版),zh-TW
Maps(Top),異界地圖(高階),zh-TW
Maps(Uber),異界地圖(T17),zh-TW
Master Lockpick,專業鎖撬,zh-TW
Maven's Invitation,釋界之邀,zh-TW
Maven's Invitation: The Elderslayers,釋界之邀：尊師殺手,zh-TW
Maven's Invitation: The Forgotten,釋界之邀：遺忘,zh-TW
Maven's Invitation: The Formed,釋界之邀：塑型,zh-TW
Maven's Invitation: The Hidden,釋界之邀：隱匿,zh-TW
Maven's Invitation: The Remembered,釋界之邀：返憶,zh-TW
Maven's Invitation: The Twisted,釋界之邀：扭曲,zh-TW
Maze of the Minotaur Map,牛頭人謎域,zh-TW
Medium Cluster Jewel,中型星團珠寶,zh-TW
Megalomaniac Medium Cluster Jewel,妄想症 中型星團珠寶,zh-TW
Meticulous Appraiser,細膩鑑定師,zh-TW
Minor Idol,次要魔偶,zh-TW
Moment of Reverence,敬畏時刻,zh-TW
Mounting Modifiers,騎乘詞綴,zh-TW
Multiplying Modifiers,詞綴倍化,zh-TW
Murderous Eye Jewel,殺戮之眼珠寶,zh-TW
Nebulis Void Sceptre,銀河星雲 虛影權杖,zh-TW
Noble Idol,高貴魔偶,zh-TW
Obsidian Sharpening Stone,黑曜磨刀石,zh-TW
Occultist's Vestment,秘術長衣,zh-TW
Olesya's Delight Cloth Belt,奧莉西亞的喜悅 飾布腰帶,zh-TW
Opalescent Strongbox,特工的保險箱,zh-TW
Operative's Scouting Report,技工偵查報告,zh-TW
Operative's Strongbox,特工的保險箱,zh-TW
Pit of the Chimera Map,奇美拉魔坑,zh-TW
Polaric Invitation,極地之邀,zh-TW
Polaric Void,極地虛無,zh-TW
Precise Arrowhead,精準箭矢,zh-TW
Prismatic Jewel,三相珠寶,zh-TW
Prove Yourself Worthy,證明自我,zh-TW
rarity,稀有度,zh-TW
Ratcheting Ring,荊棘戒指,zh-TW
Regicide Disguise Kit,弒君偽裝套組,zh-TW
Replica Headhunter Leather Belt,贗品．獵首 皮革腰帶,zh-TW
Replica Nebulis Void Sceptre,贗品．銀河星雲 虛影權杖,zh-TW
Rewritten Distant Memory,遙遠記憶：改寫,zh-TW
Rigwald's Curse Wereclaw Talisman,瑞佛詛咒 亡爪魔符,zh-TW
Rite of Ruin,毀滅儀式,zh-TW
Royale Hands of the High Templar Chain Gloves,Royale 聖宗神手 鏈甲手套,zh-TW
Ruinous Wager,毀滅賭注,zh-TW
Runic Crown,魔符皇冠,zh-TW
Runic Gauntlets,魔符護手,zh-TW
Runic Sabatons,魔符短靴,zh-TW
Screaming Invitation,尖嘯之邀,zh-TW
Searching Eye Jewel,勘查之眼珠寶,zh-TW
Seething Chyme,灼燒食糜,zh-TW
Seven-League Step,盟誓之跡,zh-TW
Sextant,六分儀,zh-TW
Shields(dex),盾(敏),zh-TW
Shields(dex_int),盾(敏智),zh-TW
Shields(int),盾(智),zh-TW
Shields(str),盾(力),zh-TW
Shields(str_dex),盾(力敏),zh-TW
Shields(str_int),盾(力智),zh-TW
Silkweave Sole,絲織鞋底,zh-TW
Silver Flask,真銀藥劑,zh-TW
Simplex Amulet,簡純護身符,zh-TW
Small Cluster Jewel,小型星團珠寶,zh-TW
Somatic Wand,軀體魔杖,zh-TW
Split Personality Crimson Jewel,人格分裂 赤紅珠寶,zh-TW
Steel Bracers,鋼鐵護腕,zh-TW
Stormshroud Viridian Jewel,風暴籠罩 翠綠珠寶,zh-TW
Stranglegasp Onyx Amulet,扼殺之息 黑曜護身符,zh-TW
String of Servitude Heavy Belt,奴役之索 重革腰帶,zh-TW
Summon Arbalists,召喚弩兵,zh-TW
