source,target,tgt_lng
"Benedictus, First Herald of Utopia",烏托邦的第一使者．本篤特斯（本尼迪克图斯，乌托邦首席使徒）,zh-CN
Berek's Grip,贝雷克的冰与雷之曲,zh-CN
Berek's Pass,贝雷克的冰与火之歌,zh-CN
Berek's Respite,贝雷克的火与雷之乐,zh-CN
Berserk,狂戰（盛怒）,zh-CN
Bestial Rage,野獸狂怒（兽性怒火）,zh-CN
Betrayal of Aldur,阿德爾的背叛（奥杜尔之背叛）,zh-CN
Between Sand and Sea,山海之間（沙海之间）,zh-CN
Between Two Worlds,介於兩界（双界的间隙）,zh-CN
Beyond Death,超越死亡,zh-CN
Beyond Reach,無法到達（望而不及）,zh-CN
Beyond the Body,肉身之外（超越肉体）,zh-CN
Bhatair's Storm,瓦特爾的風暴（巴蒂尔的风暴）,zh-CN
Bhatair's Vengeance,瓦特爾的復仇（巴蒂尔的复仇）,zh-CN
Bidding I,出價 I（奉命 I）,zh-CN
Bidding II,出價 II（奉命 II）,zh-CN
Bidding III,出價 III（奉命 III）,zh-CN
Bifurcated Critical Hits,分岔暴擊（分叉暴击）,zh-CN
Bijouborne,寶石之源（珠宝承载者）,zh-CN
Bind Spectre,束縛幽魂（束缚灵体）,zh-CN
Binding Chains,束縛連鎖（束缚之链）,zh-CN
Biome,生物群系（地貌）,zh-CN
Biostatic Ring,恆生之戒（生息戒指）,zh-CN
Birth of Fury,憤怒的誕生（怒火降生）,zh-CN
Birthright Buckle,天生權利扣環（天赋扣带）,zh-CN
Biting Frost,寒霜噬咬（刺骨寒意）,zh-CN
Biting Frost I,刺骨冰霜I（刺骨寒意 I）,zh-CN
Biting Frost II,刺骨冰霜II（刺骨寒意 II）,zh-CN
Bitter Dead,苦澀衰亡（苦涩死亡）,zh-CN
Bitterbloom,苦心花（苦涩之花）,zh-CN
Black Powder Blitz,火藥疾行（黑火药闪击）,zh-CN
Black Scythe Artifact,黑暗血鐮文物（黑镰神器）,zh-CN
Black Scythe Training,黑暗血鐮訓練（黑镰的训练）,zh-CN
Black Sun Crest,黑阳之冠,zh-CN
Blackbraid,黑辮（黑髻）,zh-CN
Blackened Heart,黑化之心,zh-CN
Blackfire Crossbow,黑火十字弓（黯焰战弩）,zh-CN
Blackflame,黯炎（黑焰）,zh-CN
Blackflame Covenant,黯炎盟約（黑焰血誓）,zh-CN
Blackgleam,黑炎之芒,zh-CN
Blackheart,幽暗之语,zh-CN
"Blackjaw, the Remnant",遺忘的黑顎（遗世的黑颚）,zh-CN
Blacksmith Maul,鐵匠重錘（锻造巨锤）,zh-CN
Blacksmith's Whetstone,磨刀石,zh-CN
Blacksteel Crest Shield,烏鋼紋章盾（黑钢纹章盾）,zh-CN
Blacksteel Gauntlets,烏鐵護手（黑钢手甲）,zh-CN
Blacksteel Sabatons,烏鋼鎧靴（黑钢战靴）,zh-CN
Blacksteel Tower Shield,黑钢塔盾,zh-CN
Blade Catcher,捕刃者（空手入白刃）,zh-CN
Blade Flurry,刀鋒亂舞（刀刃乱舞）,zh-CN
Bladed Quarterstaff,帶刃細杖（锋刃节杖）,zh-CN
Bladeguard Buckler,刃衛輕盾（刀刃守护轻盾）,zh-CN
Blasphemy,渎神,zh-CN
Blazing Arms,炽焰武臂（怒火武装）,zh-CN
Blazing Critical,燃焰暴擊（炽烈绝杀）,zh-CN
Blazing Flux,烈火熔劑（炽焰溶剂）,zh-CN
Blazon Crest Shield,家徽紋章盾（饰印纹章盾）,zh-CN
Bleached Shoals,白化淺灘（褪色浅滩）,zh-CN
Bleak Crossbow,無情十字弓（刺骨战弩）,zh-CN
Bleed I,流血 I,zh-CN
Bleed II,流血 II,zh-CN
Bleed III,流血 III,zh-CN
Bleed IV,流血 IV,zh-CN
Bleeding,流血,zh-CN
Bleeding Concoction,流血混合物（创伤灵药）,zh-CN
Bleeding Out,出血致死,zh-CN
Blessed Claymore,祝福大劍（蒙福大剑）,zh-CN
Blessing of the Moon,月之祝福（月之赐福）,zh-CN
Blessing of the Source,根源祝福（源之祝福）,zh-CN
Blight Stash Tab,凋落倉庫頁,zh-CN
Blind,致盲,zh-CN
Blind I,致盲 I,zh-CN
Blind II,致盲 II,zh-CN
Blinding Flash,致盲閃光（夺目眩光）,zh-CN
Blinding Strike,致盲打击,zh-CN
Blindside,偷襲（盲点）,zh-CN
Blink,闪现,zh-CN
Blistering Bond,極熱護環（沸腾桎梏）,zh-CN
Block,格挡,zh-CN
Blood Barbs,鮮血荊棘（赤红刀锋）,zh-CN
Blood Boil,鮮血沸騰（血沸）,zh-CN
Blood Hunt,鮮血狩獵（猎血寻腥）,zh-CN
Blood Loss,失血,zh-CN
Blood Mage,血法師（命源法师）,zh-CN
Blood Magic,祭血术,zh-CN
Blood Price,血償（血债）,zh-CN
Blood Rush,鮮血狂襲（血脉贲张）,zh-CN
Blood Tearing,撕裂血肉（崩裂血脉）,zh-CN
Blood Transfusion,鮮血傳輸（鲜血输注）,zh-CN
Blood of Rage,狂怒之血（怒火之血）,zh-CN
Blood of the Warrior,战士之血,zh-CN
Blood of the Wolf,惡狼之血（巨狼之血）,zh-CN
Blood on the Stones,石上之血（石上鲜血）,zh-CN
Blood-Quenched Bulwark,抑血壁壘（血淬壁垒）,zh-CN
Bloodbarrier,鮮血屏障（血垒障壁）,zh-CN
Bloodhound's Mark,鮮血獵犬印記（血犬印记）,zh-CN
Bloodless,不流血者（无血之躯）,zh-CN
Bloodletting,滲血（放血）,zh-CN
Bloodletting Dagger,出血匕首（放血匕首）,zh-CN
Bloodletting Rune,出血符文,zh-CN
Bloodlust,嗜血（血怒）,zh-CN
Bloodrite Vestments,血儀法衣（血祭法衣）,zh-CN
Bloodstained,血漬（血痕）,zh-CN
Bloodstone Amulet,血石項鍊（血岩项链）,zh-CN
Bloodthirsty,嗜血的（渴饮）,zh-CN
Bloodwood,血林（赤染危林）,zh-CN
Bloody Flowers' Rebellion,太腥花之亂（猛烈开花）,zh-CN
Bloody Savagery,血腥殘暴（残酷的暴行）,zh-CN
Blooming Field,盛放田野（兴荣原野）,zh-CN
Blue Flames of Chayula,夏烏拉之藍炎（蓝色夏乌拉之焰）,zh-CN
Blueflame Bracers,蓝焰护腕,zh-CN
Blueprints,蓝图,zh-CN
Bluff,絕壁（峭壁）,zh-CN
Blunt Arrows,重擊箭（钝击箭）,zh-CN
Blunt Quiver,鈍箭袋（钝矢箭袋）,zh-CN
Blur,模糊（模糊身影）,zh-CN
Blurred Motion,無影行蹤（飞身残影）,zh-CN
Boar Idol,野豬魔偶（野猪雕像）,zh-CN
Boarding Hatchet,登船斧（跳帮手斧）,zh-CN
Body Armours,胸甲,zh-CN
Body Rune,肉體符文（身躯符文）,zh-CN
Bolstered Mitts,加固長手套（增固护手）,zh-CN
Bolstering Presence,振奮光環（振奋气场）,zh-CN
Bolstering Yell,壯膽咆哮（振奋呐喊）,zh-CN
Bolting Quarterstaff,雷霆細杖（霹雳节杖）,zh-CN
Bombard Crossbow,轟擊十字弓（轰炸战弩）,zh-CN
Bombardier,投弹手,zh-CN
Bond Rune,羈絆符文,zh-CN
Bond of the Ape,猿猴之羈絆（狂猿之契）,zh-CN
Bond of the Cat,靈貓之羈絆（捷豹之契）,zh-CN
Bond of the Mamba,曼巴之羈絆（眼镜蛇之契）,zh-CN
Bond of the Owl,鴞之羈絆（猫头鹰之契）,zh-CN
Bond of the Viper,毒蛇之羈絆（毒蛇之契）,zh-CN
Bond of the Wolf,狼之羈絆（巨狼之契）,zh-CN
Bonded Modifiers,命定詞綴（绑定词缀）,zh-CN
Bonded Precision,契合精準（羁绊精准）,zh-CN
Bone Blast,骨之爆破（针刺爆发）,zh-CN
Bone Cage,骨牢（画地为牢）,zh-CN
Bone Chains,骸骨連鎖（白骨锁链）,zh-CN
Bone Offering,骸骨奉獻（装甲奉献）,zh-CN
Bone Raiment,骸骨之衣（坠饰之衣）,zh-CN
Bone Shrapnel,骨片（钙质碎片）,zh-CN
Bone Wand,骸骨法杖（钙石法杖）,zh-CN
Bones of Ullr,烏勒爾之骨（灵骸之履）,zh-CN
Boneshatter,碎骨（七伤破）,zh-CN
Boneshedder,骸骨削切（脱骨者）,zh-CN
Bonestorm,骸骨風暴（尖刺风暴）,zh-CN
Bonus Reward,额外奖励,zh-CN
Boon of the Beast,野獸之賜（野兽恩泽）,zh-CN
Boons,恩惠（恩赐）,zh-CN
Boots,鞋子,zh-CN
Born of Middengard,密登加德之裔（源自米登加德）,zh-CN
Boss of the Bog,沼澤霸主（沼泽之主）,zh-CN
Bound Boots,綑綁長靴（缚革长靴）,zh-CN
Bound Bracers,緊縛護腕（缚革护腕）,zh-CN
Bound Cuffs,綑綁腕帶（缚革袖带）,zh-CN
Bound Leggings,綑綁護腿（缚革绑腿）,zh-CN
Bound Sandals,綑綁便鞋（缚革鞋履）,zh-CN
Boundless Energy I,無盡能量 I（无边能量 I）,zh-CN
Boundless Energy II,無盡能量 II（无边能量 II）,zh-CN
Boundless Growth,無限生長,zh-CN
Bountiful Bloodlines,富足血統（富饶的血脉）,zh-CN
Bounty Hunter,赏金猎人,zh-CN
Bounty I,寶物 I（丰饶 I）,zh-CN
Bounty II,懸賞 II（丰饶 II）,zh-CN
Bounty of the Fields,田野餽贈（田野馈赠）,zh-CN
Bow Shot,弓箭射擊（弓射击）,zh-CN
Bows,弓（弓类）,zh-CN
Braced Sabatons,加固鎧靴（加固战靴）,zh-CN
Braced Tower Shield,加固塔盾,zh-CN
Braided Cuffs,編織腕帶（编织袖带）,zh-CN
Brain Freeze,凍凍腦（脑部冻结）,zh-CN
Brain Rattler,脑乱者,zh-CN
Brain Storm,头脑风暴,zh-CN
"Brakka, the Withered Crone",凋零老嫗．布拉卡（芭卡拉，凋零老妪）,zh-CN
"Brakkus, the Juggernaut",勇士．布拉克斯（布拉库斯，主宰者）,zh-CN
Bramblejack,刺棘宝甲,zh-CN
Brambleslam,荊棘猛擊（遍地荆棘）,zh-CN
Branched Spear,分支長矛（分叉战矛）,zh-CN
Branching Bolts,分叉弩箭（分叉闪电）,zh-CN
Branching Fissures I,分岔裂縫 I（分叉裂缝 I）,zh-CN
Branching Fissures II,分岔裂縫 II（分叉裂缝 II）,zh-CN
Branded With Hexes,邪術烙印（诅咒烙印）,zh-CN
Bravado,雙刃之力（逞勇之姿）,zh-CN
Breach,裂痕（裂隙）,zh-CN
Breach Ring,裂痕戒指（裂隙戒指）,zh-CN
Breach Splinter,裂痕斷片（裂隙碎片）,zh-CN
Breach Stash Tab,裂痕倉庫頁,zh-CN
Breach Tablet,裂痕碑牌（裂隙石板）,zh-CN
Breachlord Sac,裂痕領主囊腫（裂隙领主圣器）,zh-CN
Breachlord's Amalgam,裂痕領主的融合（裂隙领主的融合体）,zh-CN
Breachlord's Rift,裂痕領主的裂隙（裂隙领主的分歧）,zh-CN
Breachstone Womb,裂痕石母胎（裂隙石孕育槽位）,zh-CN
Breachstones,裂痕石（裂隙石）,zh-CN
Break Endurance,打破忍耐（崩解耐力）,zh-CN
Break Posture,破壞姿態（摧垮架势）,zh-CN
Breakage,破裂（破甲）,zh-CN
Breaking Blows,粉碎之擊（破灭强击）,zh-CN
Breaking Point,臨界點（断裂点）,zh-CN
Breaks Armour,破壞護甲值（粉碎护甲）,zh-CN
Breath of Aldur,阿德爾的吐息（奥杜尔之呼吸）,zh-CN
Breath of Fire,火焰之息,zh-CN
Breath of Ice,寒冰之息,zh-CN
Breath of Lightning,闪电之息,zh-CN
Breath of the Mountains,山地之息（群山之息）,zh-CN
Breeding Program,育種計畫（繁育计划）,zh-CN
Brew Concoction,酿造灵药,zh-CN
Briarpatch,荊棘叢（荆刺之缚）,zh-CN
Brigand Mace,強盜之錘,zh-CN
Brigand Mask,強盜之面（强盗面具）,zh-CN
Brimmed Helm,邊緣之盔（宽沿之盔）,zh-CN
Brinerot Ferocity,海盜兇殘（苦咸之凶）,zh-CN
Bring Forth the Unseen,喚出隱匿之物（召来未见之物）,zh-CN
Bring Me Your Leader,叫領頭的來（我要见你们的头）,zh-CN
Bringer of Flame,火焰呼喚者（烈焰使者）,zh-CN
Bringer of Order,秩序使者,zh-CN
Bringer of the Apocalypse,災厄信使（天启使者）,zh-CN
Brink I,邊緣 I（崩溃边缘 I）,zh-CN
Brink II,邊緣 II（崩溃边缘 II）,zh-CN
Briny Carapace,鹹水甲殼（咸潮背甲）,zh-CN
Briskwrap,荒途,zh-CN
Bristleboar,鬃豬（棘体猪肤）,zh-CN
Brittle,易碎,zh-CN
Brittle Armour,易碎鎧甲（脆弱护甲）,zh-CN
Broad Greatsword,阔刃巨剑,zh-CN
Broad Spear,闊刃長矛（宽首长矛）,zh-CN
Broadhead Quiver,寬頭箭袋（宽矢箭袋）,zh-CN
Broadsword,阔剑,zh-CN
Broken Boss Faces,打爛頭目的臉（破碎首领之面）,zh-CN
Broken Circle Artifact,破碎之環文物（裂环神器）,zh-CN
Broken Stance,卸防姿態（破碎姿态）,zh-CN
Bronze Greaves,青铜胫甲,zh-CN
Bronzebeard,銅鬚（青铜须髯）,zh-CN
"Brughor, the Insatiable",無饜者．布魯高（布拉霍尔，贪噬者）,zh-CN
Brush Off,輕易擺脫（拂扫）,zh-CN
Brutal,殘忍（凶残）,zh-CN
Brutal Execution,殘暴行動（残暴处决）,zh-CN
Brutality I,野性残暴 I,zh-CN
Brutality II,野性残暴 II,zh-CN
Brutality III,野性残暴 III,zh-CN
Brute Strength,蛮力,zh-CN
Brutus' Brain,布魯特斯的腦（布鲁特斯之脑）,zh-CN
Brutus' Lead Sprinkler,布鲁特斯的刑具,zh-CN
Brynhand's Mark,布林漢的印記（布琳翰德印记）,zh-CN
Buckled Wraps,帶扣裹手（扣带裹手）,zh-CN
Bucklers,轻盾,zh-CN
Buff,增益,zh-CN
Buff/Debuff Effect,增益/减益效果,zh-CN
Buff/Debuff Magnitude,增益效果／減益效果幅度（增益/减益状态强度）,zh-CN
Buffs,增益效果（增益）,zh-CN
Build Planner,流派規劃器,zh-CN
Building Toxins,蓄積毒素（积聚毒素）,zh-CN
Bullseye,靶心（正中靶心）,zh-CN
Bulwark,壁垒,zh-CN
Bulwark Greaves,壁壘脛甲（堡垒胫甲）,zh-CN
Bulwark Tower Shield,守護塔盾（堡垒塔盾）,zh-CN
Burgeon I,萌發 I（迅猛增幅 I）,zh-CN
Burgeon II,萌發 II（迅猛增幅 II）,zh-CN
Burial Bog,埋葬沼澤（沉沦深沼）,zh-CN
Buried Alive,活埋,zh-CN
Buried Ambition,深埋野心（定时引爆）,zh-CN
Buried Animosity,埋葬憎惡（深埋怨恨）,zh-CN
Burn Away,焚燒殆盡（焚灭）,zh-CN
Burn the Harvest,燃燒豐收（焚毁收成）,zh-CN
Burning,燃烧,zh-CN
Burning Inscription,爆燃銘文（燃烧铭文）,zh-CN
Burning Nature,燃燒之性（性如烈火）,zh-CN
Burning Strikes,灼熱打擊（燃烧打击）,zh-CN
Burnished Gauntlets,拋光護手（冷芒手甲）,zh-CN
Burnout,燃盡（焚尽）,zh-CN
Burst of Energy,能量爆湧（能量爆发）,zh-CN
Bursting Decay,爆發腐蝕（腐朽迸发）,zh-CN
Bursting Fen Toad,爆發沼地蟾蜍（爆裂沼蟾）,zh-CN
Bursting Plague,爆裂瘟疫（迸发之疫）,zh-CN
Bushwhack,突襲（踏林长靴）,zh-CN
Byrnabas,布萊納巴斯（伯纳巴斯）,zh-CN
Cabalist Helm,秘術師之盔（秘法家头盔）,zh-CN
Cackling Companions,奸笑鬣狗群（鬣狗同伴）,zh-CN
Cacophony,不諧之音（刺耳怒吼）,zh-CN
Cadence,終止（节律）,zh-CN
Cadigan's Epiphany,卡迪根的頓悟（卡迪甘的顿悟）,zh-CN
Cadiro's Gambit,卡迪羅的詭計（卡迪罗的赌局）,zh-CN
"Caedron, the Hyena Lord",土狼領主．凱爾壯（凯德隆，土狼之王）,zh-CN
Caer Tarth,凱爾塔斯（赛尔塔斯）,zh-CN
Calculated Hunter,精算獵者（谋定猎手）,zh-CN
Calculated Investment,精算投資（传奇之战）,zh-CN
Caldera,火山炎口（寂灵之渊）,zh-CN
Calescent Hammer,升温之锤,zh-CN
Calgyra's Arc,凱爾捷拉之弧（凯尔格拉的弧光）,zh-CN
Call Upon the Deep,呼喚深淵（唤于深渊）,zh-CN
Call of the Brotherhood,意志呼唤,zh-CN
Call of the Shadows,暗影呼唤,zh-CN
Call of the Spirit,魂靈呼喚（万灵召唤）,zh-CN
Called Shots,預告射擊（言出箭随）,zh-CN
Calming Devotion,冷靜的奉獻（平静的奉献）,zh-CN
Caltrops,蒺藜（铁蒺藜）,zh-CN
Cambric Wraps,棉布裹手（细麻布裹手）,zh-CN
Canal Hideout,藏身处：运河,zh-CN
Candlemaker,製燭者（塑烛者）,zh-CN
"Candlemass, the Living Rite",存活儀式．燭光（烛火雕像，活化者）,zh-CN
Cannibalism I,食人 I（吞灵 I）,zh-CN
Cannibalism II,食人 II（吞灵 II）,zh-CN
Cannonade Crossbow,砲擊十字弓（轰鸣战弩）,zh-CN
"Cannons, Ready!",砲彈準備好了！（炮兵就位！）,zh-CN
Canyon,炙阳峡谷,zh-CN
Captain Gauntlets,隊長護手（队长手套）,zh-CN
Captain Hartlin,哈特林統帥（哈特林船长）,zh-CN
Captivating Companionship,迷人陪伴（醉人的友谊）,zh-CN
Carapace Catalyst,甲壳催化剂,zh-CN
Careful Aim,細心瞄準（精确瞄准）,zh-CN
Careful Assassin,谨慎的刺客,zh-CN
Careful Consideration,小心翼翼（深谋远虑）,zh-CN
Carnage Heart,屠戮之心,zh-CN
Carrion Call,腐肉呼喚（不洁召唤）,zh-CN
Cartographer's Strongbox,制图师的保险箱,zh-CN
Carved Cunning,雕紋狡詰（雕琢诡诈）,zh-CN
Carved Earth,鑿刻大地（雕琢大地）,zh-CN
Carved Greaves,雕刻脛甲（雕饰胫甲）,zh-CN
Carved Majesty,雕紋威嚴（雕琢威严）,zh-CN
Carved Mischief,雕紋惡戲（雕琢祸心）,zh-CN
Carved Targe,雕刻圓盾（雕纹圆盾）,zh-CN
Carved Tenacity,雕紋堅韌（雕琢坚韧）,zh-CN
Carving Hatchet,雕刻斧（刨肉手斧）,zh-CN
Cascadable Skills,可爆發技能（可扩散技能）,zh-CN
Cascading Storm,極速風暴（地刺风暴）,zh-CN
Cassis Helm,卡賽斯之盔（海螺头盔）,zh-CN
Cast on Block,格挡时施放,zh-CN
Cast on Charm Use,使用護符時施放（使用咒符时施放）,zh-CN
Cast on Critical,暴击时施放,zh-CN
Cast on Death,死亡時施放（被击败时施放）,zh-CN
Cast on Dodge,閃避時施放（躲闪时施放）,zh-CN
Cast on Elemental Ailment,元素异常状态时施放,zh-CN
Cast on Freeze,冰凍時施放（冻结时施放）,zh-CN
Cast on Ignite,点燃时施放,zh-CN
Cast on Melee Kill,近戰擊殺時施放（近战击败时施放）,zh-CN
Cast on Melee Stun,近战击晕时施放,zh-CN
Cast on Minion Death,召喚物死亡時施放（召唤生物死亡时施放）,zh-CN
Cast on Shock,感电时施放,zh-CN
Cast when Damage Taken,受伤时施放,zh-CN
Cast when Stunned,暈眩時施放（被晕眩时施放）,zh-CN
Cast while Channelling,引導時施放（吟唱时施放）,zh-CN
Castaway,漂流者之所（颠沛领域）,zh-CN
Caster Weapons,法術武器（施法武器）,zh-CN
Casting Cascade,連續施法（集联施法）,zh-CN
Cat Idol,靈貓魔偶（灵猫雕像）,zh-CN
Cat O' Nine Tails,九尾貓（九尾灵猫）,zh-CN
Cataclysm's Wake,浩劫覺醒（灾变之后）,zh-CN
Catalysing Elements,催化元素（元素催化）,zh-CN
Catalysis,催化（催化反应）,zh-CN
Catalysts,催化剂,zh-CN
Catapult,投石车,zh-CN
Catha's Brilliance,凱莎的輝煌（卡莎的光辉）,zh-CN
Catharsis,宣洩（泄除）,zh-CN
Catlike Agility,靈貓狡捷（灵豹矫健）,zh-CN
Cautious Concoctions,謹慎調製物（谨慎调和物）,zh-CN
Cavalry Boots,骑兵长靴,zh-CN
Cavalry Bow,骑兵之弓,zh-CN
Celestial Alloy,星界合金（天界合金）,zh-CN
Celestial Rune,眾星符文,zh-CN
Cenotes,天然井（地下暗河）,zh-CN
Ceremonial Ablution,儀式淨身（净罪礼仪）,zh-CN
Ceremonial Halberd,儀式斧槍（祭仪长戟）,zh-CN
Ceremonial Robe,仪式长袍,zh-CN
Chain,连锁,zh-CN
Chain Flail,鎖鏈鏈錘（精索连枷）,zh-CN
Chain I,连锁 I,zh-CN
Chain II,连锁 II,zh-CN
Chain III,连锁 III,zh-CN
Chain Mail,鎖鍊鎖甲（环锁甲）,zh-CN
Chain Tiara,鎖鍊頭冠（锁链冠冕）,zh-CN
Chain Vestments,鎖鏈法衣（链甲长衣）,zh-CN
Chainbreaker,除鏈師（破枷除锁）,zh-CN
Chainsting,鏈鎖之刺（缚链之针）,zh-CN
Chakra of Breathing,呼吸脉轮,zh-CN
Chakra of Elements,元素脉轮,zh-CN
Chakra of Impact,冲击脉轮,zh-CN
Chakra of Life,生命脉轮,zh-CN
Chakra of Rhythm,韵律脉轮,zh-CN
Chakra of Sight,視野脈輪（灵视脉轮）,zh-CN
Chakra of Stability,稳定脉轮,zh-CN
Chakra of Thought,思维脉轮,zh-CN
Challenging Foe,挑戰強敵（棘手劲敌）,zh-CN
Champion Cuirass,冠军胸甲,zh-CN
Champion Helm,勇士之盔（勇士头盔）,zh-CN
Chance Shard,機率碎片（机会石碎片）,zh-CN
Chance can Surpass 100%,滿溢機率（溢出几率）,zh-CN
Chance to Block,格擋機率（格挡几率）,zh-CN
Chance to Freeze,冰凍機率（冻结几率）,zh-CN
Chances in excess of 100%,機率高於 100%（超过 100% 的几率）,zh-CN
Changeling Talisman,變形魔符（易形魔符）,zh-CN
Channel,通道（通水渠道）,zh-CN
Channelled Heritage,引导传承,zh-CN
Channelling,引導（吟唱）,zh-CN
Chaos,混沌,zh-CN
Chaos Attunement,混沌同調（混沌协调）,zh-CN
Chaos Bolt,混沌弩箭（混沌箭）,zh-CN
Chaos Damage,混沌伤害,zh-CN
Chaos Inoculation,异灵之体,zh-CN
Chaos Mastery,混沌专精,zh-CN
Chaos Orb,混沌石,zh-CN
Chaos Resistant,混沌抵抗（混沌抗性）,zh-CN
Chaos Surge,混沌波動（混沌涌动）,zh-CN
Chaotic Freeze,混沌冰凍（混沌冻结）,zh-CN
Charge Profusion I,充能滿盈 I（能量球激增 I）,zh-CN
Charge Profusion II,充能滿盈 II（能量球激增 II）,zh-CN
Charge Regulation,充能調節（能量球调节）,zh-CN
Charged Mark,蓄電印記（充能印记）,zh-CN
Charged Shots I,充能射击 I,zh-CN
Charged Shots II,充能射击 II,zh-CN
Charged Staff,充能長杖（充能杖）,zh-CN
Charges,能量球,zh-CN
Charging Rune,充能符文,zh-CN
Charm Bounty,護符恩惠（咒符恩典）,zh-CN
Charmed Shoes,護符輕鞋（魅力便鞋）,zh-CN
Charms,護符（咒符）,zh-CN
Charred Shortsword,焦黑短劍（焦痕短剑）,zh-CN
Chasm,裂口,zh-CN
Chayula's Catalyst,夏烏拉的催化劑（夏乌拉催化剂）,zh-CN
Chayula's Gift,夏烏拉之禮（夏乌拉之赐）,zh-CN
Checkpoints,记录点,zh-CN
Checkpoints in Maps,地圖檢查點（地图记录点）,zh-CN
Chernobog's Pillar,五芒屏障,zh-CN
"Chetza, the Feathered Plague",羽毛瘟疫．切札（切扎，飞羽灾疫）,zh-CN
Chieftain Cuirass,酋长胸甲,zh-CN
Chill,冰缓,zh-CN
Chilled Ground,冰缓地面,zh-CN
Chilled to the Bone,徹骨（寒霜蚀骨）,zh-CN
