source,target,tgt_lng
"Misdemeanor","轻罪",zh-CN
"misfire","失火",zh-CN
"Misfit","边缘人",zh-CN
"missile rack","导弹架",zh-CN
"Mistwalker","雾行者",zh-CN
"Mivaldi","米瓦尔迪",zh-CN
"Mixed Mining","混合矿石",zh-CN
"MK-4 Frag Grenade","MK-4 破片手榴弹",zh-CN
"mm","毫米",zh-CN
"mo.Trader","【待定】mo.Trader",zh-CN
"mobiGlas","mobiGlas",zh-CN
"mobiGlas 2.0","mobiGlas 2.0",zh-CN
"mobiGlas Wrist Mount","mobiGlas 表带",zh-CN
"Mobile Defense Center","机动防御中心",zh-CN
"mobyGlass Personal Computers","mobyGlass 个人电脑",zh-CN
"MOD","摩登青年",zh-CN
"Modamphetamine","莫达非他命",zh-CN
"Modern Express Station","摩登快车站",zh-CN
"Modern Icarus Station","现代伊卡洛斯站",zh-CN
"Modified","经修改",zh-CN
"Mogote Aid Shelter","莫格特援助避难所",zh-CN
"Mogote Marmalade","莫格特果酱",zh-CN
"MOLE","鼹鼠",zh-CN
"Molina Mold","莫利纳霉菌",zh-CN
"Monarch","君主（纯色橙）",zh-CN
"Monde","蒙德",zh-CN
"Monitor","瞄准镜",zh-CN
"Monox","殁氧星",zh-CN
"Monsoon","季风",zh-CN
"Moonlight","月光（金属白）",zh-CN
"Moonlight Sonata","月光奏鸣曲",zh-CN
"Moores","摩尔斯烟",zh-CN
"Morningstar","晨星",zh-CN
"Morozov","莫罗佐夫",zh-CN
"Morozov-CH","莫罗佐夫-CH",zh-CN
"Morozov-CH backpack Snowdrift","莫罗佐夫-CH背包 雪地版",zh-CN
"Morozov-SH","莫罗佐夫-SH",zh-CN
"Morozov-SH-C","莫罗佐夫-SH-C",zh-CN
"Morozov-SH-I","莫罗佐夫-SH-I",zh-CN
"Morozov-SH-S","莫罗佐夫-SH-S",zh-CN
"MOTH","飞蛾",zh-CN
"Mountaintop Dune","山巅 沙丘",zh-CN
"Mountaintop Hazard","山巅 冒险",zh-CN
"Mountaintop Multitone","山巅 多频",zh-CN
"Mountaintop Neutral","山巅 素彩",zh-CN
"Mountaintop Vivid","山巅 魏巍",zh-CN
"Mouse Sensitivity Curves","鼠标灵敏度曲线",zh-CN
"MPUV Cargo","MPUV 货运",zh-CN
"MPUV Personnel","MPUV 载人",zh-CN
"MPUV Tractor","MPUV 牵引",zh-CN
"MPUV-1C flight jacket","MPUV-1C 飞行夹克",zh-CN
"Mr.Souse","索斯先生",zh-CN
"MRX ""Torrent""","MRX “狂潮”",zh-CN
"mSCU","mSCU",zh-CN
"MT DataCenter","微科数据中心",zh-CN
"MT Planetary Services","微科星球公务部",zh-CN
"MT Protection Services","微科防卫服务",zh-CN
"MT SecurityCenter DDV-6","微科安保中心 DDV-6",zh-CN
"MTC","MTC",zh-CN
"Mule","骡",zh-CN
"Multi","混色",zh-CN
"Multi Operator Targeted Harvester","多操作员定向采集机",zh-CN
"Multi-Function","多功能",zh-CN
"multi-particle/wave cannons","多粒子/波能炮",zh-CN
"Murray Cup","穆雷杯",zh-CN
"Murray Tower","穆雷塔",zh-CN
"Musaka Burrito","穆萨卡卷饼",zh-CN
"Musashi Industrial and Starflight Concern","武藏工业与星航株式会社",zh-CN
"Musashi Lifestyle Design Unit","武藏生活方式设计单位",zh-CN
"Muse Simpod","Muse 模拟舱",zh-CN
"Mushroom Pad Thai","蘑菇炒金边粉",zh-CN
"Mustang Alpha","野马 阿尔法",zh-CN
"Mustang Beta","野马 贝塔",zh-CN
"Mustang Delta","野马 德尔塔",zh-CN
"Mustang Gamma","野马 伽马",zh-CN
"Mustang Omega","野马 欧米伽",zh-CN
"Mustard","芥末绿",zh-CN
"MuyMuy","常常",zh-CN
"MVSA","Mvsa Laser Autocannon",zh-CN
"mX-Shatter rocket","mX-粉碎者火箭",zh-CN
"mX-SR Ammo","mX-SR 弹药箱",zh-CN
"Mya","米亚",zh-CN
"Myondo","米昂多",zh-CN
"Mythic Horizon","神秘地平线",zh-CN
"Myuda knife","缪达刀",zh-CN
"Nadia Padgett","纳迪亚·帕吉特",zh-CN
"Nakamura Valley Aid Shelter","中村谷援助避难所",zh-CN
"Nakamura Valley Shelter","中村谷避难所",zh-CN
"Nala“Bullseye”Govea","“靶心”那拉·戈维亚",zh-CN
"Narina Lerrem","纳琳娜·勒雷姆",zh-CN
"Narumi Arai","鸣海·荒井",zh-CN
"Nas Calloway","内斯·卡洛威",zh-CN
"Natalya Jesui","娜塔莉娅· 杰苏",zh-CN
"Natural","天然产物",zh-CN
"Nautilus","鹦鹉螺",zh-CN
"NAV","航行",zh-CN
"Nav-E7 Gadgets","领航-E7 工具",zh-CN
"Navjumper","跳点探险家",zh-CN
"Navoi","纳沃伊",zh-CN
"Navy","海军蓝",zh-CN
"Navy Surplus","海军军品店",zh-CN
"NDB-26","NDB-26 Neutron Repeater",zh-CN
"NDB-28","NDB-28 Neutron Repeater",zh-CN
"NDB-30","NDB-30 Neutron Repeater",zh-CN
"NDR","营养密度评级",zh-CN
"Nebula livery","星云涂装",zh-CN
"Negligent Homicide","过失杀人",zh-CN
"Nela bugs","内拉虫",zh-CN
"Nemec","内梅茨",zh-CN
"Nemo","尼莫",zh-CN
"Neograph","新石墨",zh-CN
"Neon","""霓虹""",zh-CN
"Neoni helmet","氖鬼 头盔",zh-CN
"Neptune","海王星",zh-CN
"Nerriva Alle","纳里瓦·众翼",zh-CN
"Nes(Nas) Calloway","内斯·卡洛韦",zh-CN
"Neutron","中子",zh-CN
"New Austin","新奥斯汀",zh-CN
"New Babbage","新巴贝奇",zh-CN
"New Corvo","新科尔沃",zh-CN
"New Deal","全新交易",zh-CN
"New Horizon","新视野",zh-CN
"New Junction","新交界",zh-CN
"New United","新联合报",zh-CN
"Newcastle","纽卡斯尔",zh-CN
"Newdawn","曙光",zh-CN
"Nexus","奈克瑟斯/内克萨斯/纽链",zh-CN
"Nick's Mistake","尼克的错误",zh-CN
"Nicks Cantwell","尼克斯·坎特威尔",zh-CN
"Nico Theolone","尼科·塞洛隆",zh-CN
"Night","夜色",zh-CN
"Night Fall","夜幕降临",zh-CN
"Night Light","夜幕之光",zh-CN
"Nightfire","夜之火",zh-CN
"Nightrunner","夜行者",zh-CN
"Nightshade","龙葵",zh-CN
"Nightstalker","夜行者迷彩",zh-CN
"Niklaus Boone","尼克劳斯·博恩",zh-CN
"NikNax","【待定】NikNax",zh-CN
"Nine Tails","九尾",zh-CN
"Njakte","尼贾克特",zh-CN
"NN-13","NN-13 Neutron Autocannon",zh-CN
"NN-14","NN-14 Neutron Autocannon",zh-CN
"Noble","诺布尔",zh-CN
"Noble Livery","高尚涂装",zh-CN
"Noise","噪声场",zh-CN
"Nolan Acker","诺兰·阿克",zh-CN
"Nomad","游牧者",zh-CN
"Nomo grubs","诺莫幼虫",zh-CN
"Non-Metals","非金属",zh-CN
"Nora Triolo","诺拉·特奥罗",zh-CN
"Norfield","诺菲尔德",zh-CN
"Norman Eager","诺曼·埃格",zh-CN
"Normstar","北及之星",zh-CN
"North American Alliance","北美洲联盟",zh-CN
"Northrock","北境之岩",zh-CN
"Northrock service group","北境之岩服务团队",zh-CN
"NorthStar","北极之星",zh-CN
"Nova","新星",zh-CN
"Nova Pyrotechnica","新星火工",zh-CN
"Nova Pyrotechnika","新星烟火",zh-CN
"NovaRiders","新星骑手",zh-CN
"Novia","诺维娅",zh-CN
"Novikov","诺维科夫",zh-CN
"Novikov Armor","诺维科夫护甲",zh-CN
"Nox","Nox",zh-CN
"Nox Kue","Nox Kue",zh-CN
"NT-999-XV","NT-999-XV",zh-CN
"NT-999-XVI","NT-999-XVI",zh-CN
"NT-999-XX","NT-999-XX",zh-CN
"Nuen Waste Management","努恩废物管理中心",zh-CN
"Nuiqsut Emergency Shelter","努伊克苏特紧急避难所",zh-CN
"Nul","纽尔",zh-CN
"Numerous Clans","众氏族",zh-CN
"Nutritional Density Rating","营养密度评级",zh-CN
"NV-TAC","NV-装备",zh-CN
"Nyman","尼曼",zh-CN
"Nyx","尼克斯",zh-CN
"O2 Kiosk 或 Oxygen Kiosk 或 Oxygen Dispenser","补氧站",zh-CN
"Ob Chimera","奇美拉观测站",zh-CN
"Oberon","奥伯龙",zh-CN
"Obscura","暗黑",zh-CN
"Obsidian","黑曜（金属灰）",zh-CN
"Ocean Planet","海洋行星",zh-CN
"Ocellus","眼纹",zh-CN
"Ochelo","奥提琴",zh-CN
"Octagon","八边形",zh-CN
"Odin","奥丁",zh-CN
"Odin Munitions Corporation","奥丁军火协会",zh-CN
"Odis Broussard","奥迪斯·布鲁萨德",zh-CN
"ODOK Jacket","ODOK 夹克",zh-CN
"Odyssa","奥德萨",zh-CN
"Odyssey","奥德赛-基底服",zh-CN
"Odyssey II","奥德赛 II-基底服",zh-CN
"Office of Imperial Justice","帝国司法局",zh-CN
"Officer Cadet","准尉",zh-CN
"OKB Voskhod","OKB 沃斯霍德",zh-CN
"Old '38","老38",zh-CN
"Old Jegger","老杰格",zh-CN
"Olive","橄榄色",zh-CN
"Olive Harding","奥利弗·哈丁",zh-CN
"Olivia Hurston","奥利维娅·赫斯顿",zh-CN
"OLP","激光站",zh-CN
"Olympia","奥林匹亚",zh-CN
"Olympus (UEES wreck)","奥林巴斯",zh-CN
"Olympus Financial","奥林匹斯金融",zh-CN
"Olympus Principal","奥林匹斯人寿保险",zh-CN
"Omarof  (16x Telescopic)","奥马洛夫 (16 倍光学)",zh-CN
"Omega Pro","欧米伽 Pro",zh-CN
"Omelo","欧梅洛苏打水",zh-CN
"Omnapoxy","环氧脂",zh-CN
"Omni Mav Thruster","全向机动推进器",zh-CN
"Omni Pack","全能餐",zh-CN
"Omni Thruster","全向式推进器",zh-CN
"OMNI-AFS-Sapphire","全面集成-蓝宝石",zh-CN
"OMNI-CFS-Diamond","全面集成金刚石-基底服",zh-CN
"Omnitrek","全向迷踪",zh-CN
"On Foot","徒步",zh-CN
"One Life","唯一生命",zh-CN
"One Light Cap","唯光 帽子",zh-CN
"One Light Shirt","唯光 衬衣",zh-CN
"One Light Undersuit","唯光基底服",zh-CN
"One Meal' Nutrition Bar (Fried Tofu)","“壹餐”营养棒（煎豆腐味）",zh-CN
"OP Station Demien","德米恩运作空间站",zh-CN
"OP.NET","行动者网",zh-CN
"OpalSky","欧泊空",zh-CN
"Opera Mushroom","歌剧蘑菇",zh-CN
"Operating a Stolen Vehicle","操纵偷盗载具",zh-CN
"Operation Pitchfork","草叉行动",zh-CN
"Operation Solace","慰藉行动",zh-CN
"Operation Unilateral Force","单边武力行动",zh-CN
"Ophelia Vine","欧菲利亚藤",zh-CN
"Ophos","奥飞斯",zh-CN
"OpioPen","阿片笔",zh-CN
"optiCore Avionics","optiCore 航电系统",zh-CN
"Optics","瞄具",zh-CN
"Optimal Charge Window","充能绿区",zh-CN
"Optimal Charge Window Rate","最佳充能窗口充能速率",zh-CN
"Optimal Charge Window Size","最佳充能窗口大小",zh-CN
"optiVis VI Specs","optiVis VI 眼镜",zh-CN
"Opus","奥普斯",zh-CN
"Oracle","预言",zh-CN
"Orange","橙色",zh-CN
"Orange Heron","橙鹭",zh-CN
"Orbital Defense","轨道安保站",zh-CN
"Orbital Laser Platform","轨道激光平台",zh-CN
"Orbital Relay","轨道通信中继卫星",zh-CN
"Orbital Relay","轨道通讯阵列",zh-CN
"Orbituary","轨道讣闻站",zh-CN
"ORC-mkV","ORC-mkV",zh-CN
"Ore Pod","矿石吊舱",zh-CN
"OreBit","矿位",zh-CN
"Oretani","奥瑞塔尼",zh-CN
"Origin","起源",zh-CN
"Origin Jumpworks","起源跃动",zh-CN
"Origin Jumpworks GmbH","起源跃动股份有限公司",zh-CN
"Original Systems","原初公司",zh-CN
"Orion","猎户座",zh-CN
"Orison","奥里森",zh-CN
"Orison General","奥里森综合医院",zh-CN
"Orison Hospital","奥里森医院",zh-CN
"Orison Landing Zone","奥里森着陆区",zh-CN
"Orm","奥姆",zh-CN
"Orpheus Horizon","俄耳甫斯地平线号",zh-CN
"Osha","奥沙",zh-CN
"Osiris","奥西里斯",zh-CN
"Oslo Arlington","奥斯陆·阿灵顿",zh-CN
"Oso","奥索",zh-CN
"Osoian","奥索安",zh-CN
"Osoian Hides","奥索安皮革",zh-CN
"Osprey","鱼鹰",zh-CN
"Ostin Bouchard","奥斯坦·布沙尔",zh-CN
"Otoni Syndicate","奥托尼黑帮",zh-CN
"Ouratite","欧拉特烃",zh-CN
"Outback","荒蛮",zh-CN
"Outlaws","不法分子",zh-CN
"Outpost 54","54号站",zh-CN
"Outrider","先驱者",zh-CN
"Outsiders","局外者",zh-CN
"Overcast","阴雨",zh-CN
"Overdrive","过载驱动",zh-CN
"Overdrive Initiative","超速协议",zh-CN
"Overlord","领主",zh-CN
"OxyPen","氧素笔",zh-CN
"Oxytorch","氧炬",zh-CN
"Oya","欧雅",zh-CN
"Oza","奥扎橘",zh-CN
"Oza Neo-Imperial Cuisine","奥扎新帝国美食",zh-CN
"O’Bannon","奥班南",zh-CN
"P-52 Merlin","P-52 梅林",zh-CN
"P-72 Archimedes","P-72 阿基米德",zh-CN
"P4-AR Ballistic Rifle","P4-AR 实弹步枪",zh-CN
"P4-AR Iron Sight","P4-AR 金属瞄准器",zh-CN
"P6-LR Ballistic Sniper Rifle","P6-LR 实弹狙击步枪",zh-CN
"P8-AR Ballistic Rifle","P8-AR 实弹步枪",zh-CN
"P8-SC Ballistic Smg","P8-SC 实弹冲锋枪",zh-CN
"PAB-4 Light Armor","PAB-4 轻甲",zh-CN
"Pacifica","帕奇菲卡",zh-CN
"package conveyor","包裹收发机",zh-CN
"PAF","校准站",zh-CN
"paladin","圣骑士",zh-CN
"Paladin Helmet","圣骑士头盔",zh-CN
"Palatino","帕拉蒂诺",zh-CN
"Palisade","栅栏",zh-CN
"Pallas","帕拉斯",zh-CN
"Pambada knife","帕姆巴达刀",zh-CN
"Pampero","滂沛罗冷风",zh-CN
"Pancea","万灵",zh-CN
"Panova","帕诺瓦",zh-CN
"Pants","裤子",zh-CN
"Paradan","【暂定】帕拉丹",zh-CN
"Paradise Cove","天堂湾",zh-CN
"Parallax","视差",zh-CN
"Parallax Rifle","视差 步枪",zh-CN
"ParaMed","医护宝",zh-CN
"ParaMed Medical Device","医护宝 医疗设备",zh-CN
"Parapet","护墙",zh-CN
"Parasite Replica Helmet","""寄生""复刻头盔",zh-CN
"Parasite V: Dark Birth","《寄生5：黑暗降生》",zh-CN
"Parasite V: Dark Birth Replica Helmet","""寄生5: 黑暗降生""复刻头盔",zh-CN
"Parking Violation","违规停泊",zh-CN
"Partial Paralysis","局部瘫痪",zh-CN
"Parvat","帕尔瓦特",zh-CN
"Passenger Transit","客运",zh-CN
"Patch City","补丁城",zh-CN
"Pathfinder","寻路者",zh-CN
"Patricia Sarafian","帕特丽夏 萨拉菲安",zh-CN
"Paul Dibly","保罗·迪布利",zh-CN
"Paul McWaters","保罗·麦克沃特斯",zh-CN
"Pauline Nesso","宝琳·内索",zh-CN
"Pegasus","飞马座",zh-CN
"Pembroke Armor","彭布罗克护甲",zh-CN
"Pembroke Exploration Suit","彭布罗克探索服",zh-CN
"Pembroke Exploration Suit RSI Ivory Edition","彭布罗克探索服 RSI象牙白版",zh-CN
"Pembroke Helmet","彭布罗克头盔",zh-CN
"People's Ailment","人民病",zh-CN
"People’s Alliance","人民联盟",zh-CN
"Pepperoni and Peppers Pizza (Slice)","一片胡椒意大利辣香肠比萨",zh-CN
"Pepperoni Pizza (Slice)","一片意大利辣香肠比萨",zh-CN
"Peregrine","游隼",zh-CN
"Performance","演出",zh-CN
"Perigree","宝路公司",zh-CN
"Permafrost","冻土",zh-CN
"Perry Line","佩里线",zh-CN
"Perry Line Pact","佩里线条约",zh-CN
"Persei","英仙星",zh-CN
"Perseus","英仙座",zh-CN
"Personal Flare","个人荧光棒",zh-CN
"personal inventory menu","个人库存菜单",zh-CN
"Personal Transport","个人运输",zh-CN
"Personal Transport Vehicle (PTV) (Buggy)","私人交通工具 (PTV) (越野小车)",zh-CN
"Peter Weathermen","皮特·维瑟曼",zh-CN
"Petra Ling","佩特拉·玲",zh-CN
"Petram","佩特拉姆",zh-CN
"Petrus","彼得鲁斯",zh-CN
"Petty Officer","中士（参考枪炮中士）",zh-CN
"Phalanx","方阵",zh-CN
"Phare's Ape","法尔猿",zh-CN
"Phill's Fill-Up","菲快满",zh-CN
"Phillip Xu","飞利浦·徐",zh-CN
"Phillip Xu Homestead","飞利浦-徐 定居点",zh-CN
"Pico","皮可",zh-CN
"Pico the Penguin","企鹅皮可",zh-CN
"Piconalia","皮可欢庆",zh-CN
"Piecemeal","零碎",zh-CN
"Piecemeal Armor","零碎护甲",zh-CN
"Pike","派克",zh-CN
"Pike Liberty Ale (Bottle)","利伯蒂啤酒-派克（瓶装）",zh-CN
"Pilot Light Armor","飞行员轻甲",zh-CN
"pilot seat","驾驶员座位",zh-CN
"Pin","别针",zh-CN
"Pinecone","松果星",zh-CN
"Ping","回波探测",zh-CN
"Ping wave","回波",zh-CN
"Pingala","宾伽罗",zh-CN
"Pinhead","针头",zh-CN
"Pink","粉色",zh-CN
"Pioneer","开拓者/先锋",zh-CN
"PIP","预瞄点",zh-CN
"Pippa Broussard","皮帕·布鲁萨德",zh-CN
"Pips","必事",zh-CN
"Pirate Light Armor","海盗轻甲",zh-CN
"Pirates","海盗",zh-CN
"Pisces","双鱼座",zh-CN
"Pistol","手枪",zh-CN
"Pistol Ammo Box","手枪弹药箱",zh-CN
"Pitambu","皮坦布果",zh-CN
"Pitman","石工",zh-CN
"Plain Truth","完全真相",zh-CN
"Planetary Moon","卫星",zh-CN
"Plasma","电浆",zh-CN
"Platform Alignment Facility","平台校准设施",zh-CN
"Platinum","铂金",zh-CN
"Platinum Bay","白金湾",zh-CN
"Plaza","商业区",zh-CN
"Pleurotus Cornusymphonia (Opera Mushroom)","交响号角菇 (歌剧蘑菇)",zh-CN
"Pluto","冥王星",zh-CN
"Point Defense System","点防御系统",zh-CN
"Point Wain Emergency Shelter","维恩地区紧急避难所",zh-CN
"Polar","极地",zh-CN
"Polar Camo","极地迷彩",zh-CN
"Polaris","北极星",zh-CN
"Polaris Ironworks","北极星钢工厂",zh-CN
"Policing","警用",zh-CN
"Pollux Pants","波洛克斯 长裤",zh-CN
"polonium","钋",zh-CN
"Ponos","坡诺斯",zh-CN
"Pontes","庞特斯",zh-CN
"Pontrelli Express Shipping","庞特雷尔船运",zh-CN
"Pork Katsu Sandwich","炸猪排三明治",zh-CN
"Port Olisar","奥丽莎空间站",zh-CN
"Port Renatus","雷纳图斯港",zh-CN
"Port Tressler","特雷斯勒空间站",zh-CN
"Portfolio","档案集",zh-CN
"Possession of Class A Controlled Substance","持有 A 级管控物",zh-CN
"Possession of Class B Controlled Substance","持有 B 级管控物",zh-CN
"Possession of Class C Controlled Substance","持有 C 级管控物",zh-CN
"Possession of Prohibited Goods","持有违禁物",zh-CN
"Possession of Stolen Property","持有偷盗赃物",zh-CN
"Potassium","钾",zh-CN
"Power","电力",zh-CN
"Power Pane","电源面板",zh-CN
"Power plant","发电机",zh-CN
"Power Suit","动力服",zh-CN
"Powerbolt","电力栓",zh-CN
"PPC Burrito","杂蔬鸡肉烩饭卷饼",zh-CN
"Prallies","普拉利斯",zh-CN
"Prasad Naturals","普拉萨德自然食品",zh-CN
"praseodymium","镨",zh-CN
"Preacher Armaments","传教士军备",zh-CN
"Predator","掠食者/捕食者",zh-CN
"Preferred Security Partner","首席安保合伙人",zh-CN
"Preserve All Wildlife","全野生物种保护组织",zh-CN
"PriceRight Wholesale","廉价批发",zh-CN
"Prim","正装鞋",zh-CN
"Primary Residence","主要居住地",zh-CN
"Prime","首府城",zh-CN
"Prime Punch","拳力一击",zh-CN
"primo sherm","麻烟",zh-CN
"Prism","棱镜",zh-CN
"Prism Shotgun","棱镜 霰弹枪",zh-CN
"Prison Shiv","监狱小刀",zh-CN
"Private","列兵",zh-CN
"private corrections provider","私营狱政供应商",zh-CN
"Private First Class","一等兵",zh-CN
"Probe","探测站",zh-CN
"Processed Food","加工食品",zh-CN
"Processed Goods","加工品",zh-CN
"Prohibited Good","违禁物",zh-CN
"Project Archangel","大天使计划",zh-CN
"Project Cornerstone","“基石”项目",zh-CN
"Project Far Star","远星计划",zh-CN
"Project FarStar","远星计划",zh-CN
"Project Resurrection","“重生”项目",zh-CN
"Promenade","休闲街",zh-CN
"Prospector","勘探者",zh-CN
"Prota","普罗塔菌",zh-CN
"Protean","变幻自如",zh-CN
"ProtLife","生命呵护",zh-CN
"Protoplanet","原行星",zh-CN
"ProtSkin Undersuit","原始肌肤基底服",zh-CN
"Providence Industrial Platform","天意工业平台",zh-CN
"Providence Surplus","天意军品店",zh-CN
"Prowler","徘徊者",zh-CN
"Prowler Utility","徘徊者 多功能",zh-CN
"Proximity","近程引信式",zh-CN
"Proximity Assist","接近辅助",zh-CN
"proximity-based voice chat","【待定】区域语音（功能）",zh-CN
"PTV","PTV",zh-CN
"PU","持续性宇宙",zh-CN
"Puffy Planet","蓬松气态巨行星",zh-CN
"Pulse","脉冲",zh-CN
"Pulverizer","粉碎者",zh-CN
"PureClean","纯净",zh-CN
"Purifier","净化者",zh-CN
"PurLyfe system","净生系统",zh-CN
"Purple","紫色",zh-CN
"Purple Haze","紫烟",zh-CN
"PYAM","焰火联合",zh-CN
"PYAM-FARSTAT","焰联-远程站",zh-CN
"Pyrite livery","硫铁涂装",zh-CN
"Pyro","派罗",zh-CN
"Pyro Crab","派罗蟹",zh-CN
"Pyro RYT multi-tool","焦焰 RYT 多功能工具",zh-CN
"Pyrometric Chromalysis","温控色谱熔解法",zh-CN
"Pyrotechnic Amalgamated","焰火联合",zh-CN
"Qhire Khartu","奎尔 卡图？",zh-CN
"Quadracell","四相电池",zh-CN
"Quadracell Mt","四相电池 Mt",zh-CN
"Quadracell Mx","四相电池 Mx",zh-CN
"Quantainium","量子矿",zh-CN
"quantanium","量子矿",zh-CN
"Quantanium (Quantainium)","量子矿物",zh-CN
"Quantum Dampener","量子抑阻装置",zh-CN
"Quantum Dampening","量子抑阻",zh-CN
"Quantum Enforcement Device","量子截停装置",zh-CN
"Quantum Fuel","量子燃料",zh-CN
"Quantum Route","量子路径",zh-CN
"Quantum Snare","量子陷阱",zh-CN
"QuantumBoost","量子突进",zh-CN
"QuarterDeck","25 号甲板",zh-CN
"Quartz","石英",zh-CN
"Quartz SMG","石英 冲锋枪",zh-CN
"Quasi Civilization","故夕文明",zh-CN
"Quasi Grazer","故夕食草兽",zh-CN
"Quell","平息",zh-CN
"Quest","追逐",zh-CN
"Quick Cool","快冷",zh-CN
"Quicksilver","水银",zh-CN
"QuikFlare","""快闪""荧光棒",zh-CN
"QuikFlarePro","“快闪”荧光棒高级版",zh-CN
"Quinton","昆坦",zh-CN
"Quirinus Tech","奎里努斯科技",zh-CN
"QV Breaker Station","QV碎岩站",zh-CN
"QV Planet Services","QV 行星服务公司",zh-CN
"R&R Rest Stop","R&R 休息站",zh-CN
"R-11","R-11",zh-CN
"R6 Pro","R6 Pro",zh-CN
"R97 Ballistic Shotgun","R97 实弹霰弹枪",zh-CN
"RAB","远星站",zh-CN
"Rabat","莱巴特",zh-CN
"Rabum","拉布姆",zh-CN
"Rachel Atavan","雷切尔·阿塔万",zh-CN
"Rachel Lester","雷切尔·莱斯特",zh-CN
"Racine Chodary","拉辛·乔达里",zh-CN
"Racing","竞速",zh-CN
"radar contact","雷达联络",zh-CN
"radar display","雷达显示器",zh-CN
"Radegast bar","拉德盖斯特酒吧",zh-CN
"Radegast Distillery","拉德盖斯特酿酒厂",zh-CN
"Radegast Gold","拉德盖斯特金",zh-CN
"Radford Crusader Edition","雷德福 十字军版",zh-CN
"Radiance","光辉",zh-CN
"Radiant","辐射",zh-CN
"Radiation Protection","辐射防护",zh-CN
"Radiation Protection:","辐射防护：",zh-CN
"Radiation Scrub Rate","辐射清除率",zh-CN
"Radiation Scrub Rate:","辐射清除率：",zh-CN
"Radix","基数",zh-CN
"RAFT","木筏",zh-CN
"Railen","锐伦",zh-CN
"Rambler","漫步者",zh-CN
"Ramon Coen","罗曼·科恩",zh-CN
"RAMP Corporation","RAMP 公司",zh-CN
"Rampart","城墙",zh-CN
"Randell Engler","兰代尔·英格尔",zh-CN
"Rangefinder","测距仪",zh-CN
"RangeFinder Aqua","靶场专家 溶液",zh-CN
"RangeFinder Arctic","靶场专家 极寒",zh-CN
"RangeFinder Element","靶场专家 元素",zh-CN
"RangeFinder Gunmetal","靶场专家 炮铜",zh-CN
"RangeFinder Sandstone","靶场专家 砂岩",zh-CN
"Ranger","游骑兵",zh-CN
"Ranger CV","游骑兵 CV",zh-CN
"Ranger RC","游骑兵 RC",zh-CN
"Ranger TR","游骑兵 TR",zh-CN
"Ranta Dung","兰塔有机粪便",zh-CN
"Rapid Cool","迅冷",zh-CN
"Rapid Response","速达救护",zh-CN
"Rat's Nest","鼠巢空间站",zh-CN
"Rate Of Fire","射速",zh-CN
"Rating","防护温度、有效距离",zh-CN
"Ravager-212 Twin Shotgun","劫掠者-212 双管霰弹枪",zh-CN
"Raven's Roost","渡鸦栖",zh-CN
"Rayari","拉亚利",zh-CN
"Rayari Anvik Research Outpost","拉亚利-安维克研究种植站",zh-CN
"Rayari Cantwell Research Outpost","拉亚利-坎特韦尔研究种植站",zh-CN
"Rayari Deltana Research Outpost","拉亚利-德尔塔纳研究种植站",zh-CN
"Rayari Inc","拉亚利公司",zh-CN
"Rayari Kaltag Research Outpost","拉亚利-卡尔塔格研究种植站",zh-CN
"Rayari Livengood Research Outpost","拉亚利-利文古德研究种植站",zh-CN
"Rayari McGrath Research Outpost","拉亚利-麦格拉思研究种植站",zh-CN
"Rayari, Inc. Corporate","拉亚利股份有限公司",zh-CN
"Razor","剃刀",zh-CN
"Razor EX","剃刀 EX",zh-CN
"Razor LX","剃刀 LX",zh-CN
"Razorback","剃刀鲸",zh-CN
"Re-Authorizer","重新授权",zh-CN
"RE:","回复：",zh-CN
"Ready-Up","准备就绪",zh-CN
"ReadyGrip","把握",zh-CN
"ReadyMeal (Bean and Rice Burrito)","完备膳食（豆米卷）",zh-CN
"ReadyMeal (Beef Chunks)","完备膳食（切块牛肉）",zh-CN
"ReadyMeal (Chicken Dinner)","完备膳食（鸡肉餐）",zh-CN
"ReadyMeal (Chicken Patty and Noodles)","完备膳食（鸡肉饼配面条）",zh-CN
"ReadyMeal (Meatball Marinara)","完备膳食（意式肉丸）",zh-CN
"ReadyMeal (Vegetarian)","完备膳食（素食）",zh-CN
"Reaper","死神",zh-CN
"Rear Admiral","少将",zh-CN
"REC","租赁点券",zh-CN
"Recco Battaglia","雷科·巴塔利亚",zh-CN
"Reckless Vehicle Operation","鲁莽驾驶",zh-CN
"Reclaimer","回收者",zh-CN
"Reclamation & Disposal","“回收&处理”",zh-CN
"Reclamation & Disposal Orinth","奥林森回收站",zh-CN
"Recycled Material Composite","再生复合材料",zh-CN
"Red","激进",zh-CN
"Red Alert","红色警戒",zh-CN
"Red Crossroads Station","红色十字路口站",zh-CN
"Red Festival","火红节",zh-CN
"Red Festival Feast Combat Ration","火红节盛宴战斗口粮",zh-CN
"Red Renew Smoothie","红色复兴冰沙",zh-CN
"Red Wind Linehaul","红风物流",zh-CN
"Redeemer","救赎者",zh-CN
"Redfin Energy Modulator","红鳍能量调制器",zh-CN
"RediMake","即成",zh-CN
"Redwood","红杉色",zh-CN
"Reedy","里迪",zh-CN
"reg-tag","注册标签",zh-CN
"Regal Luxury Rentals","君威豪华租赁",zh-CN
"Regal-CS1 Helmet","君权-CS1 头盔",zh-CN
"Regalia","王权",zh-CN
"Regen","再生",zh-CN
"Regeneration","重生",zh-CN
"Regulus","雷古勒斯",zh-CN
