source,target,tgt_lng
Potent Elixir of Shadow Resistance,优效暗抗药剂,zh-CN
Potent Iron Barb Elixir,优效铁刺药剂,zh-CN
Potent Precision Elixir,优效精准药剂,zh-CN
Potent Third Eye Elixir,优效第三只眼药剂,zh-CN
Potent Vampirism Elixir,优效吸血鬼药剂,zh-CN
Power Siphon,力量虹吸,zh-CN
Pragmatic Tuning Prism,实用调谐棱柱,zh-CN
Prava's Decree,普拉法的裁定,zh-CN
Prayer Scroll,祈祷卷轴,zh-CN
Precision Elixir,精准药剂,zh-CN
Pressurized Steam,加压蒸汽,zh-CN
Preywatcher,猎物窥伺者,zh-CN
Prid,普瑞德,zh-CN
Pride of Nahantu Barding,纳罕涂之傲坐骑护具,zh-CN
Primal Bascinet,原始尖嘴盔,zh-CN
Primal Breastplate,原始胸甲,zh-CN
Primal Chausses,原始紧身马裤,zh-CN
Primal Gauntlets,原始护手,zh-CN
Primal Sabatons,原始马靴,zh-CN
Prime Rib,上等肋排,zh-CN
Primitive Talisman,原始护身符,zh-CN
Primordial Chitin,原始几丁质甲,zh-CN
Primordial Fetish,远古物神,zh-CN
Prismatic Augments,棱镜强化,zh-CN
Profane Cage,亵渎牢笼,zh-CN
Profane Finesse,亵渎巧变,zh-CN
Profane Innovation,亵渎创新,zh-CN
Profane Mindcage,亵渎心牢,zh-CN
Prophetic Quarterstaff,预言长杖,zh-CN
Prophetic Urn,预言骨灰瓮,zh-CN
Protean Heart,千变之心,zh-CN
Protection of the Prime,先灵之佑,zh-CN
Protector Shield,保护者盾,zh-CN
Protector's Tuning Prism,保护调谐棱柱,zh-CN
Protectors' Warmth,保护者的热忱,zh-CN
Prym's Gift,普利姆的礼物,zh-CN
Pugio,军团匕首,zh-CN
Punisher,惩罚者,zh-CN
Pure Primordial Dust,纯净的源生粉尘,zh-CN
Purge the Infected,净化感染,zh-CN
Purified Claw of Andariel,安达莉尔的净化之爪,zh-CN
Purified Eye of Belial,彼列的净化之眼,zh-CN
Purified Horn of Duriel,督瑞尔的净化之角,zh-CN
Purified Lightbringer,净化之光明使者,zh-CN
Purified Tongue of Azmodan,阿兹莫丹的净化之舌,zh-CN
Purse of Desert Wonder,沙漠奇物宝袋,zh-CN
Putrid Scream,腐臭尖啸,zh-CN
Putrid Soul Collection,腐败灵魂收藏,zh-CN
Pyromancy Augments,爆焰强化,zh-CN
Pyromancy Augments — Fiery,爆焰强化——炽热,zh-CN
Pyromancy Cache,爆焰宝匣,zh-CN
Pyromancy Endurance,爆焰持久,zh-CN
Qax,卡克,zh-CN
Qin's Captivating Eye,琴的魅惑之眼,zh-CN
Quarrier's Ring,石工之戒,zh-CN
Quarter Staff,四分杖,zh-CN
Quarterstaff,长杖,zh-CN
Que,奎,zh-CN
Que-Hegan Steel,魁黑刚军械,zh-CN
Queen's Supreme,蛇后至尊,zh-CN
Quietus of Nafain,纳菲恩的寂灭,zh-CN
Quillgem Scamp,极刺恶兽,zh-CN
Radiant Treasure Bag,华丽的宝藏包裹,zh-CN
Rage of Harrogath,哈洛加斯之怒,zh-CN
Ragged Piece of Cloth,破烂的布片,zh-CN
Ragged Piece of Parchment,破烂的羊皮纸片,zh-CN
Raging Enigma,狂怒奥秘,zh-CN
Raging Enigma Grimoire,狂怒奥秘魔典,zh-CN
Ragnaros,拉格纳罗斯,zh-CN
Raheir Cache,拉赫尔宝匣,zh-CN
Raheir Masterworking Cache,拉赫尔精造宝匣,zh-CN
Raiment of the Infinite,无限法衣,zh-CN
Raiment of the Sea,苍海法衣,zh-CN
Rakanoth's Wake,拉卡诺斯的尾迹,zh-CN
Ramaladni's Magnum Opus,拉玛兰迪的杰作,zh-CN
Ramaladni's Magnum Opus (Crucible),拉玛兰迪的杰作（魔埚）,zh-CN
Random Legendary Rune,随机传奇符文,zh-CN
Random Rare or Legendary Rune,随机稀有或传奇符文,zh-CN
Random Rune,随机符文,zh-CN
Rank II Capstone Cache,级别 II 顶石宝匣,zh-CN
Rank III Capstone Cache,级别 III 顶石宝匣,zh-CN
Rank IV Capstone Cache,级别 IV 顶石宝匣,zh-CN
Rank V Capstone Cache,级别 V 顶石宝匣,zh-CN
Rank VI Capstone Cache,级别 VI 顶石宝匣,zh-CN
Ranking Cache,级别宝匣,zh-CN
Rare Arcana,稀有秘法精粹,zh-CN
Rare Gift from the Ancestors,先祖的稀有之礼,zh-CN
Rare Horadric Seal,稀有赫拉迪姆封印,zh-CN
Rat King's Claw,鼠王之爪,zh-CN
Rathma's Amulet,拉斯玛的护符,zh-CN
Rattling Bones,躁动血骨,zh-CN
Ravaged Journal,破烂不堪的日志,zh-CN
Ravager,劫掠斧,zh-CN
Raw Primordial Dust,原始的源生粉尘,zh-CN
Rawhide,生皮,zh-CN
Razorplate,剃刀甲,zh-CN
Razorwind,剃刀之风,zh-CN
Realmwarden's Scepter,灵界守护者的节杖,zh-CN
Reaper,夺魂者,zh-CN
Reaping Scythe,收割镰,zh-CN
Rebirth Edge,重生之刃,zh-CN
Reborn Band of the Hawk,重生的鹰之团,zh-CN
Recipe: Elixir of Hollow Unmaking,配方：腐虚屠灭药剂,zh-CN
Reclaimed Medallion of the Iron Wolves,被夺回的铁狼勋章,zh-CN
Red Blessing,猩红祝福,zh-CN
Red Sermon,血色布道,zh-CN
Red Sermon (Crucible),血色布道（魔埚）,zh-CN
Red-Cloaked Trophy,红披战利品,zh-CN
Reddamine,雷达曼草,zh-CN
Reddamine Buzz,雷达曼草活香,zh-CN
Refined Focus,精制聚能器,zh-CN
Refined Primordial Dust,精炼的源生粉尘,zh-CN
Regalia of the Sacred Creed,圣诫法衣,zh-CN
Reinforced Bow,加固之弓,zh-CN
Reinforced Crossbow,加固弩,zh-CN
Reins of the Athuluan War Mount,阿图卢阿战争坐骑缰绳,zh-CN
Reins of the Blood Bay Steed,血湾骏马的缰绳,zh-CN
Reins of the Bloody Liquid Steed,血腥液体战马的缰绳,zh-CN
Reins of the Bloody Steed,血色骏马的缰绳,zh-CN
Reins of the Brigand's Steed,强盗的骏马的缰绳,zh-CN
Reins of the Buckskin Bay Steed,鹿皮湾骏马的缰绳,zh-CN
Reins of the Caldeum Steed,卡尔蒂姆战马的缰绳,zh-CN
Reins of the Cavalier's Steed,骑兵战马的缰绳,zh-CN
Reins of the Dark Leopard,黑暗之豹缰绳,zh-CN
Reins of the Decaying Steed,腐朽骏马的缰绳,zh-CN
Reins of the Dustback Steed,沙背骏马的缰绳,zh-CN
Reins of the Executioner's Steed,处决者战马的缰绳,zh-CN
Reins of the Featherless Biped,无羽两足龙缰绳,zh-CN
Reins of the Granite-coat Steed,花岗岩色骏马的缰绳,zh-CN
Reins of the Grey Steed,灰色骏马的缰绳,zh-CN
Reins of the Leucistic Panther,白化黑豹缰绳,zh-CN
Reins of the Marsh Roan Steed,沼泽杂色骏马的缰绳,zh-CN
Reins of the Marshback Steed,沼背骏马的缰绳,zh-CN
Reins of the Mottled Steed,斑点骏马的缰绳,zh-CN
Reins of the Nahantu Leopard,纳罕涂花豹缰绳,zh-CN
Reins of the Nahantu Lion,纳罕涂雄狮缰绳,zh-CN
Reins of the Nahantu Panther,纳罕涂黑豹缰绳,zh-CN
Reins of the Old Nell Steed,老内尔骏马的缰绳,zh-CN
Reins of the Pale Steed,苍白骏马的缰绳,zh-CN
Reins of the Piebald Panther,杂斑黑豹缰绳,zh-CN
Reins of the Seal Brown Steed,深褐色骏马的缰绳,zh-CN
Reins of the Spotted Shalecoat Steed,斑点岩色骏马的缰绳,zh-CN
Reins of the Striped Steppe Steed,条纹平原骏马的缰绳,zh-CN
Reins of the Taiga Roan Steed,针叶林杂色骏马的缰绳,zh-CN
Reins of the Trapper's Steed,猎手马驹的缰绳,zh-CN
Relic,圣器,zh-CN
Relic Focus,圣器聚能器,zh-CN
Relic Skull,圣器头骨,zh-CN
Relic Totem,圣器图腾,zh-CN
Relics of Azeroth Currency,艾泽拉斯遗物货币,zh-CN
Remnant of Tal Rasha's Tomb,塔·拉夏的坟墓残余,zh-CN
Remorse,悔恨,zh-CN
Rendskull Mace,裂颅钉锤,zh-CN
Reptilian Staff,爬虫之杖,zh-CN
Research Log,研究记录,zh-CN
Resonant Primordial Dust,共鸣的源生粉尘,zh-CN
Resource Aspect Cache,资源威能宝匣,zh-CN
Resource Aspects,资源威能,zh-CN
Resourceful Tuning Prism,资源调谐棱柱,zh-CN
Resplendent Cache,华丽宝匣,zh-CN
Resplendent Coven Crate,华丽巫会之箱,zh-CN
Resplendent Spark,精美电花,zh-CN
Restless Rot,不息之腐,zh-CN
Revenant Bow,亡魂弓,zh-CN
Reverie Horn,幻梦之角,zh-CN
Revived Skull of the Soul Drinker,饮魂者的复生头骨,zh-CN
Rictus of Terror,骇怖苦笑,zh-CN
Rimeblood,凛霜之血,zh-CN
Ring,戒指,zh-CN
Ring I,戒指I,zh-CN
Ring II,戒指II,zh-CN
Ring III,戒指III,zh-CN
Ring IV,戒指IV,zh-CN
Ring IX,戒指IX,zh-CN
Ring V,戒指V,zh-CN
Ring VI,戒指VI,zh-CN
Ring VII,戒指VII,zh-CN
Ring VIII,戒指VIII,zh-CN
Ring X,戒指X,zh-CN
Ring XI,戒指XI,zh-CN
Ring XII,戒指XII,zh-CN
Ring XIII,戒指XIII,zh-CN
Ring XIV,戒指XIV,zh-CN
Ring XV,戒指XV,zh-CN
Ring XVI,戒指XVI,zh-CN
Ring XVII,戒指XVII,zh-CN
Ring of Mendeln,孟德恩之戒,zh-CN
Ring of Red Furor,赤红狂怒之戒,zh-CN
Ring of Splintered Wood,碎木之戒,zh-CN
Ring of Starless Skies,无星夜空之戒,zh-CN
Ring of Writhing Moon,扭曲月华之戒,zh-CN
Ring of the Midday Hunt,正午狩猎之戒,zh-CN
Ring of the Midnight Sun,午夜骄阳之戒,zh-CN
Ring of the Ravenous,恶馋者之戒,zh-CN
Ring of the Sacrilegious Soul,亵渎天性魂戒,zh-CN
Ripped Note,被撕破的便笺,zh-CN
Ripper Axe,开膛斧,zh-CN
Ritual Dagger,仪祭匕首,zh-CN
Ritual Impaler,仪祭穿刺者,zh-CN
Ritual Quarterstaff,仪式长杖,zh-CN
Ritual Staff,仪祭法杖,zh-CN
Ritualist Cache,仪祭者宝匣,zh-CN
Rock Breaker,碎石大锤,zh-CN
Rod of Kepeleke,科佩莱克之杖,zh-CN
Rogue Cloaking,游侠伪装,zh-CN
Rogue Innovation,游侠创新,zh-CN
Rogue Invigoration,游侠振奋,zh-CN
Rogue Motion,游侠机动,zh-CN
Rogue Persistence (Legacy),游侠持久（传承）,zh-CN
Rogue Recovery,游侠疗愈,zh-CN
Roina's Heirloom Amulet,洛伊娜的传家宝护符,zh-CN
Rondel,锥刺,zh-CN
Rook's Dirge,渡鸦挽歌,zh-CN
Rootfist,根拳,zh-CN
Rotting Lightbringer,腐朽的驭光者,zh-CN
Rough-hewn Wand,粗制魔杖,zh-CN
Royal Amethyst,皇家紫宝石,zh-CN
Royal Boneblade,皇家骨剑,zh-CN
Royal Diamond,皇家钻石,zh-CN
Royal Ruby,皇家红宝石,zh-CN
Royal Skull,皇家头骨宝石,zh-CN
Ruby,红宝石,zh-CN
Ruby Fragment,红宝石碎片,zh-CN
Ruby Jewelry Cache,首饰宝匣：红宝石,zh-CN
Rugged Stave,糙皮杖,zh-CN
Ruined Shield,破损盾牌,zh-CN
Rune Blade,符文剑,zh-CN
Rune Staff,符文杖,zh-CN
Runes: Condition,符文：条件,zh-CN
Runes: Effect,符文：效果,zh-CN
Runic Cleats,符文钉鞋,zh-CN
Runic Gloves,符文手套,zh-CN
Runic Leggings,符文腿甲,zh-CN
Runic Mail,符文锁甲,zh-CN
Runic Orb,符文宝珠,zh-CN
Runic Skullcap,符文小帽,zh-CN
Runic Staff,符文法杖,zh-CN
Rustbitten Dirk,锈斑短匕,zh-CN
Rustbitten Dirk (Crucible),锈斑短匕（魔埚）,zh-CN
Rusted Bardiche,生锈的月牙斧,zh-CN
Rusty Cow Bell,生锈的牛铃,zh-CN
Rusty Heirloom Dagger,生锈的传家宝匕首,zh-CN
Sabatons of Philios,菲力奥斯钢靴,zh-CN
Saboteur's Signet,破坏者的玺戒,zh-CN
Sabre of Tsasgal,萨斯加尔的马刀,zh-CN
Sabre of Tsasgal (Crucible),萨斯加尔的马刀（魔埚）,zh-CN
Sack of Skeleton Chokers,一袋骷髅项链,zh-CN
Sack of Vampire Spoils,吸血鬼战利品袋,zh-CN
Sack of Vampiric Torques,吸血鬼项圈袋子,zh-CN
Sacred Triune Arms Cache,神圣三神教武器宝匣,zh-CN
Sacrificial Kris,献祭波刃剑,zh-CN
Sacrificial Sickle,献祭镰刀,zh-CN
Sagaris,萨加里斯斧,zh-CN
Sage's Whisper,贤者低语,zh-CN
Sailor's Head,水手头颅,zh-CN
Sailor's Vessel,水手容器,zh-CN
Saltfin,盐鳍鱼,zh-CN
Salvage Cache,分解宝匣,zh-CN
Salvage Material Cache,分解材料宝匣,zh-CN
Sanctis of Kethamar,凯萨玛的圣物,zh-CN
Sanctus,圣钟,zh-CN
Sand-Worn Breeches,沙化马裤,zh-CN
Sand-Worn Cover,沙化帽,zh-CN
Sand-Worn Handwraps,沙化裹手,zh-CN
Sand-Worn Shoes,沙化鞋,zh-CN
Sand-Worn Vestment,沙化上衣,zh-CN
Sandscorched Shackles,炙沙枷锁,zh-CN
"Sanguivor, Blade of Zir",殷红飨宴，齐尔的巨刃,zh-CN
Sapphire Fragment,蓝宝石碎片,zh-CN
Sapping Crux,削弱之源,zh-CN
Sashes of the Wretched,悲惨者束带,zh-CN
Sated Bone Cache,饱足白骨宝匣,zh-CN
Sated Necrolyte's Cache,饱足通灵者的宝匣,zh-CN
Savagery,凶蛮,zh-CN
Sawtooth Blade,锯齿刃,zh-CN
Sawtooth Glaive,锯齿剑刃戟,zh-CN
Sawtooth Sickle,锯齿手镰,zh-CN
Scales of the Dead Sea,死海之鳞,zh-CN
Scapegoat,替罪羊,zh-CN
Scarred Seal,疤痕印戒,zh-CN
Scattered Prism,散光棱柱,zh-CN
Scattered Prism Cache,散光棱柱宝匣,zh-CN
Scavenger’s Journal,拾荒者的日志,zh-CN
Scents of the Desert Afternoon,午后沙海之息,zh-CN
Scepter of Queen Tharra I,萨阿拉女王一世权杖,zh-CN
Scepter of the Three,三神教杖锤,zh-CN
Scholar's Journal,学者的日志,zh-CN
Scimitar,西米塔弯刀,zh-CN
Scion of Hatred Barding,憎恨之裔坐骑护具,zh-CN
Scorched Demands,烧焦的诉求信,zh-CN
Scorched Page,烧焦的书页,zh-CN
Scorn of the Earth,大地的蔑视,zh-CN
Scornful Light,轻蔑之光,zh-CN
Scornful Light Tome,轻蔑之光宝典,zh-CN
Scorning Mask,轻蔑面具,zh-CN
Scorpion,蝎子,zh-CN
Scosglen Barding,索格伦坐骑护具,zh-CN
Scosglen Tack,索格伦马甲,zh-CN
Scoundrel Finesse,痞子巧变,zh-CN
Scoundrel's Kiss,痞子之吻,zh-CN
Scoundrel's Leathers,地痞的皮装,zh-CN
Scourge of Duriel,督瑞尔的灾祸,zh-CN
Scrap Leather,废料皮革,zh-CN
Scrap of Paper,碎纸片,zh-CN
Screamseal,尖啸印戒,zh-CN
Scribbled Note,字迹潦草的笔记,zh-CN
Scribbled Prayer,潦草的祷言,zh-CN
Scrimshaw Band,雕刻指环,zh-CN
Scroll Cache,卷轴宝匣,zh-CN
Scroll of Abundance,丰盛卷轴,zh-CN
Scroll of Amnesia,失忆卷轴,zh-CN
Scroll of Brutality,残忍卷轴,zh-CN
Scroll of Contained Goblins,禁锢地精的卷轴,zh-CN
Scroll of Escape,逃离卷轴,zh-CN
Scroll of Forging,锻造卷轴,zh-CN
Scroll of Grave Oil,墓油卷轴,zh-CN
Scroll of Restoration,恢复卷轴,zh-CN
Scythe,镰刀,zh-CN
Sea Lord's Fine Gloves,海王精制手套,zh-CN
Seahag's Reproach,海巫的责难,zh-CN
Seal of Control,控制符印,zh-CN
Seal of Control Tome,控制符印宝典,zh-CN
Seal of Denial,阻御符印,zh-CN
Seal of Denial Tome,阻御符印宝典,zh-CN
Seal of Power,力量符印,zh-CN
Seal of the Diamond Mind,钻石之心封印,zh-CN
Seal of the Golden Epiphany,金色顿悟封印,zh-CN
Seal of the Ophanim,座天使符印,zh-CN
Seal of the Second Trumpet,第二号角之印,zh-CN
Seal of the Severed Finger,断指封印,zh-CN
Seal of the Vizjerei,维兹杰雷印戒,zh-CN
Sealed Cache of Ichor,密封的脓液宝匣,zh-CN
Sealed Letter,密封的信函,zh-CN
Season Journey Crafting Cache,赛季旅程制作宝匣,zh-CN
Second Journey Cache,第二旅程宝匣,zh-CN
Second Journey Crafting Cache,第二旅程制作宝匣,zh-CN
Second Journey Equipment Cache,第二旅程装备宝匣,zh-CN
Seed of Horazon,霍拉松之种,zh-CN
Seer's Staff,先知法杖,zh-CN
Seething Opal of Equipment,装备之燃恨蛋白石,zh-CN
Seething Opal of Gold,金币之燃恨蛋白石,zh-CN
Seething Opal of Materials,材料之燃恨蛋白石,zh-CN
Seething Opal of Socketables,镶嵌之燃恨蛋白石,zh-CN
Seething Opal of Torment,折磨之燃恨蛋白石,zh-CN
Seneschal Stone Cache,侍仆石宝匣,zh-CN
Sepazontec,瑟帕佐泰克,zh-CN
Sepulcher Executor,送葬之刃,zh-CN
Serpent Stone,蛇石,zh-CN
Serpent's Bite,蟒噬,zh-CN
Serpent's Bone Bow,巨蟒骨弓,zh-CN
Serpent's Tongue,巨蟒之舌,zh-CN
Serpentine Wand,蛇杖,zh-CN
Serrated Axe,锯刃斧,zh-CN
Serrated Cleaver,锯齿切肉斧,zh-CN
Serrated Glaive,锯齿剑刃戟,zh-CN
Serrated Reaper,锯齿收割者,zh-CN
Seventh Journey Cache,第七旅程宝匣,zh-CN
Severed Hand of the Zakarum,萨卡兰姆的断手,zh-CN
Severed Head of Zagraal,札格纳的断首,zh-CN
Shadow Augments — Decay,暗影强化：凋零,zh-CN
Shadow Augments — Execution,暗影强化：处决,zh-CN
Shadow Cache,暗影宝匣,zh-CN
Shadow Finesse,暗影巧变,zh-CN
Shalamayne,萨拉迈恩,zh-CN
Shamanistic Hoop,萨满之环,zh-CN
Shamanistic Staff,萨满法杖,zh-CN
Shanar's Resonance,莎娜的共鸣,zh-CN
Shape of Scholars,学徒之相,zh-CN
Shapeshifting Endurance,变形持久,zh-CN
Shapeshifting Finesse,变形巧变,zh-CN
Shard of Agony,苦痛碎片,zh-CN
Shard of Verathiel,维拉瑟尔的碎片,zh-CN
Shard of Verathiel (Crucible),维拉瑟尔的碎片（魔埚）,zh-CN
Shard of Verathiel / The Third Blade,维拉瑟尔的碎片 / 三重美德之锋,zh-CN
Sharp Scythe,锐镰,zh-CN
Sharpened Finesse,锋利巧变,zh-CN
Sharpened Mace,锋利钉锤,zh-CN
Sharpened Polearm,锋利长柄武器,zh-CN
Sharpened Scythe,锋利镰刀,zh-CN
Shattered Gravestone,破碎墓碑,zh-CN
Shattered Sin of Azmodan,阿兹莫丹的破碎罪恶,zh-CN
Shattered Stone,碎冰嵌石,zh-CN
Shattered Vow,破碎的誓言,zh-CN
Shattered Vow (Crucible),破碎的誓言（魔埚）,zh-CN
Shelter of Light's Messenger,圣光信使的庇佑,zh-CN
Shield,盾,zh-CN
Shield Crest of Exile,流放者之护盾纹章,zh-CN
Shield of Mount Arreat,亚瑞特山护盾,zh-CN
Shipwrecked Mariner’s Log,船难海员的日志,zh-CN
Shiv,袖匕,zh-CN
Shock Augments — Discharge,电冲强化 - 释能,zh-CN
Shock Augments — Surge,电冲强化 - 电流奔涌,zh-CN
Shock Cache,电冲宝匣,zh-CN
Short Sword,短剑,zh-CN
Shortsword,袖剑,zh-CN
Shredded Orders,撕碎的命令,zh-CN
Shroud of False Death,虚假死亡之衣,zh-CN
Shroud of Khanduras,堪杜拉斯之衣,zh-CN
Shrouded Gift,隐秘之赐,zh-CN
Sica,西卡剑,zh-CN
Sidhe Bindings,仙灵裹手,zh-CN
Siege Bow,攻城弓,zh-CN
Siege Crossbow,攻城弩,zh-CN
Sigil Mastery,符印精通,zh-CN
Sigil Powder,符印粉末,zh-CN
Sigil of Braestaig,布雷斯塔纹戒,zh-CN
Signal Horn,传信号角,zh-CN
Signet of Pelghain,佩尔甘玺戒,zh-CN
Signet of the Father,天父玺戒,zh-CN
Silentstring,无声之弦,zh-CN
Silver Filigree Bow,银丝弓,zh-CN
Silver Gouger,银凿镰刀,zh-CN
Silver Ore,银矿石,zh-CN
Silver Scroll,白银卷轴,zh-CN
Silver Warp-Bow,白银翘曲弓,zh-CN
Silverbelly,银腹鱼,zh-CN
Simple Cache,简易宝匣,zh-CN
Simple Crossbow,简易弩,zh-CN
Simple Staff,简易杖,zh-CN
"Sinful Memory, Part 1",罪恶的回忆，第一部,zh-CN
"Sinful Memory, Part 2",罪恶的回忆，第二部,zh-CN
"Sinful Memory, Part 3",罪恶的回忆，第三部,zh-CN
"Sinful Memory, Part 4",罪恶的回忆，第四部,zh-CN
"Sinful Memory, Part 5",罪恶的回忆，第五部,zh-CN
Single-Minded Fury,鲁莽怒火,zh-CN
Sinner's Skull,罪人颅骨,zh-CN
Siphoning Gizmo,虹吸小物件,zh-CN
Sire of Sin,罪恶之父,zh-CN
Sixth Journey Cache,第六旅程宝匣,zh-CN
Skar's Bones,斯卡尔之骨,zh-CN
Skartaran Basilisk,斯卡塔兰炎鳞龙蜥,zh-CN
Skatsimi Tome,斯卡辛典籍,zh-CN
Skeletal Protector,骷髅护卫,zh-CN
Skillful Finesse,娴熟巧变,zh-CN
Skinripper,裂肤者,zh-CN
Skorch,焦枯,zh-CN
Skovos Cache,斯科沃斯宝匣,zh-CN
Skovosian Buskin,斯科沃斯半统靴,zh-CN
Skull,头骨宝石,zh-CN
Skull Crusher,碎颅锤,zh-CN
Skull Fragment,头骨宝石碎片,zh-CN
Skull Jewelry Cache,首饰宝匣: 头骨宝石,zh-CN
Skull Reaper,裂颅收割者,zh-CN
Skull Torch,颅骨火炬,zh-CN
Skull and Steel,颅与钢,zh-CN
Skullcleave,劈颅,zh-CN
Skullcracker,裂颅者,zh-CN
Skullsplitter,碎颅者,zh-CN
Sky Augments,天空强化,zh-CN
Skycaller,天空召唤者,zh-CN
Skyhunter,猎天者,zh-CN
Slayer Cache,杀戮者宝匣,zh-CN
Slayer's Cache,杀戮者的宝匣,zh-CN
Slayer's Crafting Cache,杀戮者的制作宝匣,zh-CN
Slayer's Equipment Cache,杀戮者的装备宝匣,zh-CN
Slayer's Finesse,杀戮者的巧变,zh-CN
Slayer's Summoning Cache,杀戮者的召唤宝匣,zh-CN
Sledge Hammer,长柄大锤,zh-CN
Sliver of Hate,憎恨碎条,zh-CN
Small Obducite Cache I,欧伯度石小宝匣 I,zh-CN
Small Obducite Cache II,欧伯度石小宝匣 II,zh-CN
Smashing Quarterstaff,碎击长杖,zh-CN
Smashing Star,粉碎之星,zh-CN
Smithed Axe,锻造之斧,zh-CN
Smithy Cache,铁匠宝匣,zh-CN
Smoldering Ember,闷燃余烬,zh-CN
Snake Axe,蛇斧,zh-CN
Snake Glaive,蛇剑刃戟,zh-CN
Socketables Cache,镶嵌物宝匣,zh-CN
Sodden Letter,浸湿的信件,zh-CN
Soggy Letter,浸水的信,zh-CN
Soil Augments,土壤强化,zh-CN
Soiled Leaflet,污损的传单,zh-CN
Solemn Reflection,庄严反思,zh-CN
Something Super Cool,超酷的东西,zh-CN
Song of the Mountain,山峦之歌,zh-CN
Soot-stained Letter,沾满黑灰的信,zh-CN
Soothing Spices,舒心草,zh-CN
Sorcerer Control,巫师控制,zh-CN
Sorcerer Finesse,巫师巧变,zh-CN
Sorcerer Innovation,巫师创新,zh-CN
Sorcerer Innovation - Fiery,巫师创新 - 烈焰,zh-CN
Sorcerer Innovation — Fiery,巫师创新 - 烈焰,zh-CN
Sorcerer Motion,巫师机动,zh-CN
Sorcerer Stability,巫师稳定,zh-CN
Soul Harvest,灵魂收割,zh-CN
Soul Taker,夺魂者,zh-CN
Soulbrand,灵魂烙印,zh-CN
Soulburst Staff,灵魂爆裂法杖,zh-CN
Soulwatch Hoop,灵魂守望之环,zh-CN
South Sea Quarterstaff,南海长杖,zh-CN
Southland Loop,南国指环,zh-CN
Sovereign Greaves,君王护胫,zh-CN
Sovereign Helm,君王头盔,zh-CN
Sovereign Mail,君王锁甲,zh-CN
Sovereign Tassets,君王裙甲,zh-CN
Sovereign Vambraces,君王臂甲,zh-CN
Spark of Creation,创生电花,zh-CN
Spark of Creation Tome,创生电花宝典,zh-CN
Sparr,弯镰,zh-CN
Spathion,斯帕西翁剑,zh-CN
Specialist Evolution,专业进化,zh-CN
Specimen Notes,样品笔记,zh-CN
Spectacle's Cowl,奇观兜帽,zh-CN
Spectral Augur of Civo,幽灵塞沃神谕鱼,zh-CN
Spectral Crookfish,幽灵诡鳍鱼,zh-CN
Spectral Drakonbeard,幽灵龙须鱼,zh-CN
Spectral Kokalodon,幽灵科卡洛顿鱼,zh-CN
Spectral Morayaga,幽灵蛇鳗鱼,zh-CN
Spectral Neme-Senga,幽灵奈美森加鱼,zh-CN
Spectral Zakarati,幽灵扎卡拉提鱼,zh-CN
Spellbinder,缚法者,zh-CN
Spellbook,魔法书,zh-CN
Spellstone Staff,法术石之杖,zh-CN
Spheral Astrolabe,天球星盘,zh-CN
Sphere Quantification,球体量化,zh-CN
Spicy Paletongue,辛辣苍白之舌,zh-CN
Spiked Baton,钉棍,zh-CN
Spinal,脊剑,zh-CN
Spinal Wand,脊柱魔杖,zh-CN
Spinalonga,刺骨长锤,zh-CN
Spinamikra,脊骨重锤,zh-CN
Spine of Tathamet,塔萨迈特的脊骨,zh-CN
Spiral Coin,螺旋币,zh-CN
Spiral Morning,螺旋晨星,zh-CN
Spirit Dance,灵魂之舞,zh-CN
Spirit Hall Finesse,众灵之厅巧变,zh-CN
Spirit Quarterstaff,灵力长杖,zh-CN
Spirit Scythe,灵魂镰刀,zh-CN
Spiritborn Endurance,灵巫坚忍,zh-CN
"Spiritborn Field Notes, Entry One",灵巫实地记录，第一篇,zh-CN
"Spiritborn Field Notes, Entry Three",灵巫实地记录，第三篇,zh-CN
"Spiritborn Field Notes, Entry Two",灵巫实地记录，第二篇,zh-CN
Spiritborn Finesse,灵巫巧变,zh-CN
Spiritborn Guard,灵巫防护,zh-CN
Spiritborn Motion,灵巫机动,zh-CN
Spiritborn Recovery,灵巫疗愈,zh-CN
Spiritborn Resolve,灵巫决意,zh-CN
Spiritomachy Core,诸灵纷争之核,zh-CN
Spitter Heart,喷吐者之心,zh-CN
Spoils of the Realm Conqueror,异界征服者的战利品,zh-CN
Spotted Mushroom,斑点菇,zh-CN
Stacked Notes,堆叠的笔记,zh-CN
Staff,杖,zh-CN
Staff of Elemental Command,元素统御法杖,zh-CN
Staff of Endless Rage,无尽怒火法杖,zh-CN
Staff of Lam Esen,兰姆·艾森之杖,zh-CN
Staff of Zerae,泽瑞伊之杖,zh-CN
Stained Diary,染污的日记,zh-CN
Stamina Potion,耐力药水,zh-CN
Star Flail,流星连枷,zh-CN
Starfall Coronet,星陨冠冕,zh-CN
Stay Fresh Meat Box,鲜肉保鲜盒,zh-CN
Steadfast Boots,坚定靴子,zh-CN
Steadfast Gloves,坚定手套,zh-CN
Steadfast Hood,坚定兜帽,zh-CN
Steadfast Pants,坚定裤子,zh-CN
Steadfast Tunic,坚定短衣,zh-CN
Steel Defender,钢铁卫士,zh-CN
Steel Scythe,钢镰,zh-CN
Steel Wand,钢魔杖,zh-CN
Steppe Band,平原指环,zh-CN
Steppe Barding,平原坐骑护具,zh-CN
Steppe Fetish Mask,平原物神面具,zh-CN
Steppe Tack,平原马甲,zh-CN
Sterling,斯特林,zh-CN
